13880	50
972993	988302	2	0	2	2
988527	992487	1	2	1	1
988948	992487	1	1	1	1
992659	995927	1	0	1	1
992659	996104	1	0	0	1
996032	996104	1	0	0	1
996242	997206	1	2	0	1
997308	999001	1	2	2	1
999095	1000675	1	2	2	1
1000868	1000946	1	2	0	1
1001013	1005816	1	3	0	1
1005907	1007016	1	2	1	1
1007128	1008956	1	2	1	1
1009035	1009527	1	1	1	1
1009580	1010418	1	0	0	1
1010520	1012463	1	3	0	1
1012662	1014245	3	2	1	1
1014312	1015751	1	0	1	1
1015896	1017073	1	2	0	1
1019834	1020765	2	0	2	2
1020897	1022681	2	1	1	2
1022775	1024580	2	1	2	2
1022783	1035288	1	3	0	1
1022783	1035812	1	2	2	1
1022783	1036787	1	2	1	1
1024744	1025814	2	2	2	2
1035422	1035812	1	0	2	1
1035506	1035812	1	0	2	1
1035976	1036787	1	0	1	1
1036893	1043527	1	2	0	1
1041504	1042630	2	2	2	2
1042762	1043299	2	3	7	2
1043393	1043997	2	1	2	2
1043393	1048262	2	1	1	2
1043393	1048862	2	1	4	2
1043586	1043587	0	0	1	1
1043681	1043684	0	0	1	1
1043721	1043724	0	0	0	1
1043757	1043758	0	1	1	1
1044171	1048262	2	0	1	2
1044171	1048862	2	0	2	2
1049641	1072114	1	2	0	1
1056564	1072114	1	1	0	1
1056968	1072114	1	2	0	1
1072293	1077905	1	0	1	1
1074508	1077905	1	0	1	1
1078003	1080009	1	0	0	1
1080106	1080410	1	2	0	1
1080476	1084401	1	2	0	1
1084538	1086284	1	1	0	1
1086357	1093450	1	3	0	1
1093496	1096168	1	1	0	1
1096246	1102456	1	0	1	1
1096246	1103600	1	0	0	1
1096267	1096269	0	0	0	1
1102577	1102854	1	0	0	1
1102978	1103597	1	0	0	1
1103836	1105124	1	4	1	1
1105267	1124216	1	0	0	1
1124102	1124216	1	0	0	1
1124352	1124908	1	3	1	1
1125024	1129211	1	2	1	1
1159990	1160551	1	2	0	1
1160637	1162545	1	3	1	1
1163071	1163213	1	2	1	1
1183369	1184859	2	0	1	2
1185039	1186501	2	1	3	2
1185039	1188152	2	1	1	2
1185039	1199964	2	1	1	2
1199722	1199964	2	0	1	2
1200147	1200261	2	2	2	2
1200147	1216949	2	3	3	2
1217119	1233692	2	0	0	2
1233845	1240384	2	0	2	2
1233845	1242129	2	0	2	2
1242299	1270953	2	1	2	2
1271069	1363026	2	1	3	2
1361141	1361418	2	2	0	2
1363917	1379072	2	3	0	2
1379160	1737049	2	0	2	2
1526899	1534588	1	3	0	1
1526899	1556609	1	3	0	1
1534995	1535590	1	3	0	1
2007143	2013245	2	0	2	2
2012568	2013245	2	0	2	2
2012971	2013245	2	0	2	2
2013458	2014133	2	0	1	2
2013505	2014133	2	2	1	2
2071975	2080795	3	3	1	1
2166405	2167212	1	2	1	1
2169252	2172738	2	0	3	2
2169252	2176341	2	0	3	2
2172834	2176341	2	1	2	2
2176432	2187655	2	0	0	2
2187932	2189460	2	0	2	2
2305736	2306266	2	0	3	2
2306309	2315028	2	1	1	2
2446913	2447293	4	0	2	2
2446950	2447285	2	1	5	2
2446950	2447293	4	1	2	2
2499808	2500325	1	1	1	1
2501989	2537491	1	1	1	1
2501989	2566527	1	1	0	1
3010729	3011588	1	1	0	1
3011705	3012817	1	3	1	1
3066422	3082386	1	0	2	1
3067707	3069272	1	2	1	1
3067707	3082386	1	2	2	1
3068742	3069272	1	1	1	1
3069389	3082386	1	1	3	1
3070315	3082386	1	0	3	1
3082461	3099273	1	2	1	1
3099352	3100919	1	1	2	1
3099352	3101363	1	1	1	1
3101000	3101363	1	1	1	1
3101554	3103777	1	1	1	1
3103944	3105113	1	2	0	1
3104788	3105113	1	2	0	1
3105159	3105391	1	1	4	1
3105301	3105391	1	3	2	1
3105501	3107212	1	2	0	1
3107309	3108699	1	2	0	1
3108793	3109353	1	1	1	1
3109480	3112220	1	1	0	1
3112286	3113117	1	2	1	1
3113188	3113370	1	2	0	1
3113518	3116774	1	2	0	1
3116846	3118780	1	1	0	1
3118869	3119890	1	2	1	1
3118869	3125095	1	2	1	1
3120044	3129817	1	0	0	1
3125249	3129817	1	2	0	1
3129983	3132378	1	3	0	1
3132441	3133201	1	4	0	1
3133314	3134481	1	3	1	1
3134582	3135734	1	2	1	1
3135838	3136448	1	0	1	1
3135838	3137541	1	0	1	1
3135838	3143854	1	0	1	1
3138124	3138233	2	0	2	2
3138337	3138902	2	1	2	2
3139049	3140685	2	1	2	2
3140812	3143387	2	0	3	2
3141737	3143387	2	1	2	2
3141769	3142970	1	2	0	1
3141769	3143854	1	2	1	1
3143088	3143854	1	2	1	1
3143501	3144290	2	1	1	2
3143731	3144290	2	0	1	2
3143775	3144290	2	0	1	2
3143986	3144969	1	1	0	1
3143986	3164093	1	1	1	1
3144366	3145594	2	0	2	2
3145716	3147148	2	3	2	2
3147250	3147570	2	3	2	2
3147737	3147985	2	0	0	2
3147737	3149619	2	0	0	2
3148063	3148166	4	1	0	2
3148063	3148169	2	1	3	2
3148291	3149619	2	1	0	2
3149753	3151245	2	0	2	2
3151363	3155589	2	3	2	2
3155729	3156928	2	0	2	2
3157064	3157433	2	0	0	2
3157531	3158038	2	1	0	2
3158153	3158912	2	0	1	2
3159042	3159846	2	0	0	2
3159936	3160202	2	0	0	2
3160330	3163723	2	2	3	2
3163885	3165236	2	0	0	2
3164285	3167830	1	2	1	1
3165334	3165411	2	1	1	2
3165527	3166227	2	0	3	2
3166380	3166934	2	0	2	2
3167042	3170102	2	2	3	2
3167042	3172715	2	4	1	2
3170206	3172715	2	0	1	2
3223850	3225586	1	2	0	1
3225728	3226985	1	1	0	1
3232582	3238259	2	1	1	2
3238611	3239437	2	0	5	2
3239897	3240125	2	0	1	2
3240502	3244565	2	0	2	2
3244659	3256458	2	0	3	2
3256557	3257142	2	1	2	2
3266107	3266656	3	2	0	1
3487010	3496151	2	0	2	2
3496236	3497651	2	1	0	2
3497724	3499182	2	0	1	2
3499234	3502329	2	1	1	2
3532270	3536777	2	0	0	2
3535404	3536777	2	0	0	2
3751119	3752503	1	1	0	1
3752622	3759183	1	3	0	1
3759294	3759771	1	2	1	1
3759886	3760334	1	2	1	1
3760490	3763016	1	0	0	1
3768047	3768570	1	4	1	1
3776403	3779345	2	0	1	2
3779590	3780104	2	2	3	2
3779590	3781639	2	2	3	2
3780229	3781639	2	1	3	2
3780229	3781793	2	1	2	2
3782214	3783214	2	0	2	2
3782214	3784911	2	0	4	2
3783281	3784911	2	0	3	2
3834237	3834479	1	2	0	1
3912176	3932654	1	0	0	1
3932972	3934518	1	2	1	1
3934627	3935677	3	6	2	1
3934974	3935677	1	3	1	1
4025356	4028177	1	3	0	1
4052157	4085195	1	1	0	1
4085293	4085604	1	2	1	1
4085708	4087357	1	3	0	1
4207166	4243502	2	0	3	2
4235782	4243502	2	2	2	2
4243109	4243502	2	2	5	2
4243687	4243821	2	0	1	2
4384477	4408453	1	1	0	1
4406573	4408453	1	2	0	1
4415535	4416267	2	1	3	2
4416477	4423548	2	0	0	2
4423691	4426069	2	1	0	2
4651203	4656032	2	0	1	2
4651203	4656701	2	0	2	2
4651203	4657599	2	0	1	2
4656252	4656701	2	0	2	2
4656320	4659980	1	1	0	1
4656925	4657599	2	0	1	2
4657725	4659451	2	0	2	2
4659680	4678047	2	0	1	2
4660111	4661697	1	3	0	1
4786760	4824960	1	2	0	1
4786760	4830673	1	2	1	1
4825038	4830673	1	3	1	1
4826277	4830673	1	1	1	1
4826363	4830673	1	2	1	1
4826363	4833348	1	2	0	1
4830842	4833348	1	2	0	1
4830842	4835673	1	2	0	1
4833466	4835673	1	2	0	1
4833466	4837441	1	2	0	1
4833476	4835673	1	0	0	1
4835809	4837457	1	2	1	1
4835809	4842419	1	2	0	1
4837581	4839727	1	2	0	1
4837581	4842419	1	3	0	1
4839826	4841783	1	1	0	1
4841840	4842419	3	1	0	1
4841857	4842419	1	3	0	1
4842504	4845776	1	2	2	1
4842504	4847146	1	5	2	1
4847230	4847486	1	0	0	1
4847299	4847486	1	2	0	1
4871938	4875965	2	0	0	2
4876053	4876635	2	2	3	2
4876802	4877453	2	1	1	2
4877564	4885392	4	1	0	2
4885520	4887336	2	1	2	2
4887414	4888083	2	0	3	2
4888201	4889835	2	3	2	2
4890004	4891881	2	2	2	2
4963528	4965912	1	2	2	1
4963528	4966008	1	2	2	1
4963893	4965912	1	0	3	1
4966081	4966925	1	2	0	1
4967043	4968307	1	2	0	1
4968386	4968820	1	2	1	1
4968944	4969673	1	2	0	1
4968944	4972199	1	3	3	1
4972310	4972582	1	1	1	1
4972749	4975849	1	2	3	1
4975933	4977698	1	0	0	1
4990038	4991829	2	0	0	2
4991913	4995317	2	3	2	2
4995484	4995754	2	1	1	2
4995667	4996035	1	0	0	1
4995865	4998623	2	3	3	2
4995932	4996035	1	0	0	1
4996146	4997238	1	2	1	1
4998747	4999198	2	1	2	2
4998747	5000548	2	1	2	2
4999277	5000548	2	0	2	2
5000460	5000548	2	1	2	2
5000666	5001512	2	0	2	2
5001681	5003750	2	2	2	2
5003922	5017898	2	0	1	2
5006052	5007405	2	0	2	2
5006592	5007405	2	0	3	2
5007506	5010342	2	0	0	2
5010653	5014901	2	0	2	2
5010653	5017898	2	0	1	2
5013620	5014901	2	1	2	2
5015234	5015835	2	2	0	2
5035616	5077868	1	2	0	1
5035616	5096408	1	2	2	1
5048895	5077898	1	2	0	1
5048895	5096408	1	2	2	1
5077977	5080744	1	2	0	1
5077977	5096408	1	3	2	1
5080901	5081680	1	2	2	1
5080901	5096408	1	2	2	1
5081885	5096408	1	0	2	1
5094528	5096408	1	2	2	1
5096577	5097432	1	2	0	1
5096577	5099325	1	2	1	1
5097550	5098800	1	2	0	1
5098879	5099325	1	2	1	1
5099449	5102099	1	3	2	1
5102210	5102483	1	1	1	1
5102650	5105593	1	2	2	1
5105677	5107459	1	2	0	1
5122167	5123272	2	2	3	2
5123439	5123709	2	1	1	2
5123820	5132600	2	2	2	2
5132767	5135139	0	2	1	2
5154182	5155673	2	0	0	2
5155757	5157633	2	0	3	2
5157800	5158598	2	1	1	2
5157800	5159881	2	1	3	2
5158709	5159881	2	3	3	2
5160005	5160810	2	1	2	2
5160889	5161710	2	0	0	2
5160889	5161854	2	0	2	2
5161767	5161854	2	1	2	2
5161972	5162851	2	0	2	2
5163020	5185010	2	0	0	2
5195575	5196227	1	1	1	1
5196320	5196818	1	0	0	1
5196951	5200179	1	2	2	1
5200348	5204375	1	2	0	1
5204493	5205755	1	2	0	1
5205834	5206273	1	2	2	1
5206397	5212614	1	2	2	1
5212725	5212992	1	1	1	1
5213159	5216709	1	2	2	1
5216793	5218716	1	0	0	1
5234593	5262963	1	2	1	1
5266685	5271196	2	1	4	2
5275237	5277126	2	2	3	2
5277294	5278076	0	0	1	2
5277294	5282774	2	1	4	2
5278191	5282774	0	0	0	2
5282898	5283708	2	1	2	2
5283787	5284813	2	0	2	2
5284931	5285843	2	0	2	2
5286012	5288406	2	0	0	2
5365230	5373713	1	1	1	1
5394461	5395325	4	3	1	2
5395475	5400842	2	0	2	2
5400967	5404788	2	1	1	2
5401087	5404788	2	0	1	2
5412820	5426653	1	2	0	1
5426721	5429168	1	1	0	1
5429229	5451828	1	2	1	1
5446858	5451828	1	2	1	1
5446858	5453293	1	5	1	1
5451937	5452356	1	2	0	1
5452525	5452823	1	2	1	1
5452525	5452856	1	2	1	1
5452920	5453248	1	2	1	1
5453346	5453482	1	2	0	1
5453560	5454263	1	1	0	1
5454522	5454946	1	0	0	1
5455118	5456085	1	0	0	1
5456273	5456586	1	2	0	1
5517512	5521914	2	0	4	2
5522129	5524307	2	1	2	2
5522129	5526131	2	1	1	2
5524420	5526131	2	0	1	2
5525498	5525669	2	0	2	2
5595579	5596009	2	3	1	2
5608731	5609685	2	0	3	2
5609797	5610106	2	0	0	2
5610167	5610312	2	0	1	2
5610436	5610730	2	0	0	2
5617187	5617299	2	2	2	2
5617400	5617929	2	0	2	2
5639371	5640694	2	2	3	2
5640830	5641768	2	0	0	2
5641961	5642471	2	1	1	2
5641961	5648968	2	1	3	2
5642553	5648968	2	0	3	2
5649104	5651211	2	1	1	2
5649104	5652861	2	1	2	2
5651363	5652861	2	3	2	2
5653050	5666507	2	2	1	2
5685175	5709528	1	1	0	1
5685175	5712821	1	1	0	1
5692918	5709528	1	2	0	1
5699737	5709528	1	1	0	1
5699737	5712392	1	1	0	1
5709663	5712392	1	0	0	1
5709663	5712821	1	0	0	1
5712539	5712821	1	2	0	1
5712688	5713746	2	0	2	2
5712688	5743845	2	0	0	2
5712918	5714133	1	2	1	1
5712918	5717657	1	3	2	1
5714207	5717657	1	2	2	1
5714207	5720542	1	2	0	1
5717750	5720542	1	2	0	1
5720668	5720753	1	0	0	1
5720774	5720869	1	1	0	1
5720970	5723675	1	0	0	1
5723777	5724428	1	2	0	1
5724533	5726883	1	1	1	1
5726957	5727059	1	2	0	1
5727123	5730485	1	2	1	1
5731203	5735302	1	2	2	1
5731203	5739616	1	2	0	1
5735546	5739616	1	1	0	1
5740497	5742095	1	1	1	1
5742526	5746177	1	2	3	1
5750027	5756611	1	2	0	1
5756738	5757518	1	3	0	1
5757673	5758885	1	3	0	1
5758992	5761288	1	2	0	1
5761471	5762530	1	6	0	1
5762646	5763027	1	1	2	1
5766152	5766239	2	0	3	2
5766295	5766492	2	0	0	2
5766295	5768211	2	0	3	2
5766638	5768211	2	0	2	2
5768384	5773840	2	0	0	2
5773941	5785140	2	1	2	2
5785273	5785850	2	0	0	2
5786050	5794883	2	1	0	2
5786050	5796761	2	1	1	2
5794989	5796761	2	0	1	2
5795019	5796761	2	2	1	2
5796862	5800596	2	0	0	2
5796862	5813212	2	0	1	2
5800705	5811872	2	1	2	2
5800705	5813212	2	1	1	2
5800705	5814106	2	1	1	2
5811956	5813212	2	2	1	2
5811956	5814539	2	4	1	2
5814045	5814225	1	2	0	1
5814587	5842065	2	0	0	2
5861896	5862196	2	0	1	2
5862691	5878095	2	0	1	2
5878287	5880296	2	0	4	2
5878287	5883004	2	0	2	2
5880376	5883004	2	1	2	2
5883167	5883967	2	1	1	2
5884077	5885721	2	2	2	2
5885765	5887845	2	0	3	2
5888067	5889039	2	1	1	2
5890346	5891017	1	0	0	1
5890346	5903018	1	0	0	1
5890346	5906035	1	0	2	1
5891116	5903018	1	4	0	1
5894511	5895054	3	3	2	1
5895187	5903018	1	0	0	1
5903175	5905216	1	1	1	1
5903175	5906035	1	1	2	1
5905287	5906035	1	2	2	1
5906632	5908923	1	1	0	1
5909055	5909157	1	1	0	1
5909294	5910936	1	1	1	1
5911128	5913745	1	3	1	1
5913839	5914176	1	1	0	1
5914269	5915401	1	1	1	1
5915571	5916232	1	0	2	1
5916456	5917418	1	1	0	1
5917507	5917588	1	1	1	1
5917676	5918340	1	3	0	1
5918478	5921256	1	3	0	1
5921357	5921446	1	0	2	1
5921569	5923619	1	1	1	1
5923696	5924309	1	0	0	1
5924508	5924749	1	2	0	1
5924508	5925365	1	2	0	1
5924801	5925365	1	2	0	1
5925492	5927433	1	1	0	1
5927541	5928334	1	1	0	1
5927541	5929373	1	1	1	1
5927541	5936454	1	1	1	1
5936587	5937108	1	0	0	1
5936730	5937204	1	2	3	1
5937509	5945653	2	0	3	2
5943789	5945653	2	2	2	2
5943789	5956377	2	3	2	2
5943915	5945653	2	0	2	2
5949240	5956377	2	0	2	2
5950824	5956377	2	0	2	2
5953206	5956377	2	1	2	2
5953326	5956377	2	1	2	2
5954001	5956377	2	0	2	2
5956454	5958239	2	0	0	2
5956454	5959752	2	0	1	2
5958351	5959752	2	1	1	2
5959786	5960365	2	2	3	2
5960468	5966143	2	1	0	2
5960567	5963741	2	0	2	2
5960567	5966143	2	0	0	2
5960567	5977403	2	0	1	2
5960567	5977775	2	0	1	2
5963838	5966143	2	0	0	2
5963841	5966143	2	1	0	2
5966339	5968592	2	1	4	2
5966339	5968774	2	1	4	2
5966339	5976947	2	1	0	2
5966339	5977403	2	1	1	2
5966339	5977775	2	1	1	2
5968703	5968774	2	1	2	2
5968928	5977403	2	0	1	2
5968928	5977775	2	0	1	2
6012896	6018051	2	1	0	2
6018119	6019426	2	0	3	2
6019499	6019868	2	0	4	2
6019499	6024242	2	0	3	2
6019941	6021476	2	2	4	2
6019941	6021503	2	5	3	2
6019941	6024242	2	4	4	2
6021693	6024242	2	2	7	2
6024354	6025832	2	0	1	2
6026025	6062086	2	0	4	2
6026068	6035938	3	2	1	1
6036085	6036183	1	2	0	1
6039742	6062090	4	0	3	2
6089193	6097046	1	1	0	1
6089193	6101269	1	1	0	1
6089971	6097046	1	2	0	1
6097188	6101269	1	2	0	1
6101387	6104929	1	2	1	1
6105097	6106139	1	0	0	1
6105097	6106142	1	0	1	1
6106238	6108684	1	0	3	1
6108742	6109984	1	0	0	1
6110127	6112208	1	1	1	1
6112361	6113506	1	2	0	1
6113068	6113506	1	4	0	1
6113581	6114047	1	1	0	1
6114147	6115237	1	0	0	1
6115311	6115451	1	2	0	1
6145013	6213621	1	2	0	1
6146496	6213621	1	5	0	1
6164011	6213621	1	3	0	1
6197795	6202438	2	3	3	2
6203336	6213621	1	0	0	1
6213748	6215219	1	2	0	1
6215317	6216123	1	0	1	1
6216191	6216704	1	1	2	1
6216780	6217133	1	2	1	1
6217191	6219567	1	1	1	1
6219693	6220656	1	3	1	1
6220865	6221379	1	2	0	1
6221527	6221639	1	1	1	1
6221527	6222853	1	1	0	1
6221745	6222853	1	2	0	1
6222984	6223956	1	3	0	1
6224020	6224147	1	1	1	1
6224213	6224504	1	2	1	1
6224213	6225159	1	2	1	1
6224213	6226190	1	2	1	1
6224213	6232893	1	2	0	1
6224623	6226190	1	2	1	1
6225248	6226190	1	2	1	1
6226365	6228194	1	0	0	1
6226365	6232893	1	0	0	1
6226365	6254176	1	0	1	1
6228218	6229107	1	0	0	1
6228218	6231261	1	0	0	1
6228218	6232893	1	0	0	1
6229180	6232893	1	2	0	1
6231314	6232893	1	2	0	1
6277807	6326544	1	2	0	1
6293341	6293648	0	2	1	2
6293944	6293966	0	1	0	2
6294258	6294621	0	4	3	2
6326642	6327930	1	2	0	1
6329810	6330951	1	0	2	1
6331016	6331209	1	1	4	1
6331306	6331499	1	1	1	1
6331603	6335255	1	0	0	1
6428362	6430808	2	0	1	2
6430938	6441891	2	0	2	2
6430938	6456672	2	0	2	2
6442081	6456672	2	0	2	2
6456812	6462301	2	1	3	2
6462365	6464311	2	2	0	2
6464404	6478990	2	1	2	2
6479165	6483438	2	2	2	2
6483600	6485150	2	0	2	2
6485269	6486033	2	1	3	2
6486144	6491681	2	0	1	2
6491812	6497033	2	0	1	2
6497120	6497218	2	0	0	2
6497251	6498394	2	1	1	2
6498558	6507434	4	0	1	2
6498558	6510993	2	0	1	2
6507496	6510993	2	0	1	2
6511194	6512161	0	0	1	2
6511194	6515016	2	0	2	2
6515144	6580209	2	1	5	2
6580927	6582136	1	2	0	1
6580927	6583674	1	2	2	1
6582201	6583674	1	1	2	1
6583918	6584116	1	1	0	1
6583918	6585556	1	1	0	1
6583918	6588264	1	1	0	1
6584195	6585556	1	2	0	1
6585712	6585796	1	0	1	1
6585712	6586761	1	0	0	1
6585712	6588264	1	0	0	1
6585846	6588264	1	1	0	1
6586880	6588264	1	1	0	1
6588396	6590948	1	2	1	1
6591134	6596844	1	4	0	1
6591134	6608346	1	2	1	1
6591134	6615368	1	3	1	1
6596894	6608346	1	1	1	1
6607415	6608346	1	1	1	1
6608408	6613629	1	2	0	1
6608408	6615368	1	2	1	1
6608408	6615761	1	2	0	1
6613689	6613932	1	2	0	1
6613689	6615517	1	3	0	1
6613987	6615368	1	0	1	1
6615637	6615761	1	1	0	1
6615924	6616004	1	1	0	1
6618776	6620916	1	2	1	1
6621173	6621708	1	0	0	1
6621862	6625315	1	3	0	1
6682575	6682883	1	1	0	1
6683050	6709426	1	0	0	1
6709572	6732728	1	2	0	1
6709572	6781302	1	2	2	1
6732967	6733966	1	2	0	1
6734125	6737433	1	2	0	1
6734526	6734890	1	0	0	1
6734912	6737433	1	2	0	1
6737628	6738355	1	0	0	1
6737628	6833641	1	0	0	1
6774935	6779109	2	0	2	2
6779887	6781302	1	0	2	1
6781486	6789343	1	2	2	1
6781486	6810597	1	2	0	1
6781486	6812248	1	2	2	1
6781486	6817047	1	2	1	1
6781486	6833641	1	2	0	1
6795095	6810597	1	3	0	1
6810763	6812248	1	1	2	1
6810763	6812267	1	1	2	1
6812368	6817047	1	3	1	1
6812368	6833641	1	4	0	1
6812556	6833641	1	0	0	1
6817126	6821785	1	0	2	1
6817126	6833641	1	0	0	1
6821972	6823455	1	4	0	1
6833688	6837972	1	3	0	1
6838008	6840389	1	3	0	1
6838008	6873798	1	3	0	1
6838652	6840389	1	1	0	1
6873873	6877274	1	2	0	1
6891603	6891848	2	0	0	2
6891957	6920427	2	0	2	2
7097353	7097440	1	1	0	1
7163910	7170926	2	1	4	2
7171056	7171893	2	1	2	2
7172158	7172493	2	1	2	2
7172661	7175988	2	0	0	2
7176165	7188622	2	0	0	2
7188733	7197546	2	2	2	2
7197687	7200412	2	1	3	2
7200484	7202478	2	0	0	2
7202522	7205813	2	0	0	2
7205928	7220409	2	1	2	2
7220537	7227853	2	0	0	2
7227937	7243556	2	3	2	2
7243705	7248546	2	2	2	2
7248649	7276890	2	1	2	2
7276989	7283902	2	0	3	2
7284150	7285864	2	0	0	2
7285954	7367647	2	0	1	2
7348333	7367647	2	0	1	2
7367889	7370279	2	2	0	2
7370375	7381797	2	0	1	2
7381949	7408731	2	2	1	2
7381949	7409300	2	3	0	2
7381949	7411343	2	3	0	2
7445792	7467395	2	3	0	2
7467526	7469432	2	0	3	2
7469593	7471909	2	2	0	2
7533493	7534087	1	3	0	1
7534287	7536336	1	2	3	1
7563384	7566028	2	2	1	2
7566407	7569666	2	2	1	2
7569784	7570105	2	0	2	2
7569784	7573140	2	0	3	2
7572398	7573140	2	0	4	2
7573195	7576451	2	1	2	2
7577012	7578294	2	2	2	2
7577012	7579753	2	2	1	2
7580064	7585899	2	1	2	2
7586069	7600527	2	0	2	2
7586069	7615980	2	0	2	2
7600565	7609418	2	3	2	2
7609494	7615980	2	1	2	2
7616098	7617111	2	2	4	2
7617282	7619579	2	0	0	2
7617282	7637226	2	0	2	2
7637478	7640752	2	0	1	2
7640855	7641925	2	1	0	2
7642090	7655629	2	0	1	2
7655675	7666801	2	1	2	2
7703518	7705106	1	0	0	1
7703518	7707199	1	0	0	1
7705182	7707199	1	3	0	1
7705182	7709020	1	4	1	1
7707233	7709020	1	1	1	1
7707233	7713179	1	1	1	1
7709191	7713179	1	0	1	1
7713285	7717624	1	2	1	1
7717788	7720854	1	2	3	1
7720963	7721647	1	2	1	1
7721777	7723449	1	2	3	1
7723567	7726948	1	0	0	1
7727118	7727701	1	2	1	1
7727828	7729950	3	1	2	1
7730133	7731809	1	2	0	1
7731996	7732336	1	1	1	1
7732477	7734920	1	1	0	1
7735091	7738619	1	3	1	1
7738758	7743144	1	2	0	1
7743259	7744080	1	2	1	1
7744280	7744789	3	2	1	1
7744963	7746591	1	3	1	1
7746704	7749185	1	3	1	1
7753602	7753950	2	0	3	2
7754069	7759888	2	2	0	2
7756142	7759888	2	1	0	2
7759990	7762455	2	1	2	2
7761447	7762455	2	2	2	2
7762556	7763721	2	1	2	2
7763791	7766051	2	1	0	2
7766103	7766334	2	0	2	2
7766103	7769214	2	0	2	2
7769345	7774829	2	0	2	2
7774891	7775749	2	0	2	2
7775799	7778836	2	1	2	2
7779019	7780054	2	1	3	2
7780178	7780262	2	1	1	2
7780307	7783079	2	1	0	2
7783175	7787818	2	0	2	2
7788263	7796119	1	1	1	1
7788263	7797045	1	1	0	1
7796155	7796604	1	0	0	1
7796155	7797045	1	0	0	1
7796155	7806972	1	0	1	1
7797178	7798988	1	2	0	1
7799194	7799770	1	6	1	1
7799915	7800025	3	2	1	1
7800091	7801511	1	1	0	1
7800091	7802268	1	1	0	1
7801569	7802268	1	4	0	1
7802425	7802756	1	0	0	1
7802854	7806972	1	0	1	1
7802854	7807657	1	0	2	1
7807010	7807657	1	2	6	1
