46414
252347	254625	1	4	14
252347	254625	1	4	15
252347	254625	1	4	19
252347	254625	1	4	25
252347	254633	1	4	20
252347	254636	1	4	17
274189	277576	2	7	30
274197	277576	2	7	31
277322	277576	2	7	32
281199	281322	2	7	30
281199	281322	2	7	31
281199	281322	2	7	32
282014	282124	2	8	35
283271	283445	2	7	30
283271	283445	2	7	31
283271	283445	2	7	32
286272	286346	2	7	30
286272	286346	2	7	31
286272	286346	2	7	32
288363	288420	2	7	30
288363	288420	2	7	31
288363	288420	2	7	32
310030	310091	2	7	30
310030	310091	2	7	31
310030	310091	2	7	32
311536	311565	2	7	32
324638	325018	2	7	33
327005	327175	2	7	30
327005	327175	2	7	31
327005	327175	2	7	32
327005	327175	2	7	33
329432	329525	2	7	33
329432	329600	2	7	30
329432	329600	2	7	31
329432	329600	2	7	32
341198	341328	2	7	30
341198	341328	2	7	31
341198	341328	2	7	32
344808	344917	2	7	30
344808	344917	2	7	31
344808	344917	2	7	32
344998	345109	2	7	30
344998	345109	2	7	31
344998	345109	2	7	32
348640	348761	2	7	30
348640	348761	2	7	31
348640	348761	2	7	32
349330	349453	2	7	30
349330	349453	2	7	31
349330	349453	2	7	32
356425	356505	2	7	30
356425	356505	2	7	31
356425	356505	2	7	32
357827	357936	2	7	30
357827	357936	2	7	31
357827	357936	2	7	32
362489	362690	2	7	30
362489	362690	2	7	31
362489	362690	2	7	32
363196	363310	2	7	30
363196	363310	2	7	31
363196	363310	2	7	32
364373	364581	2	7	30
364373	364581	2	7	31
364373	364581	2	7	32
364961	365020	2	7	34
366274	366410	2	7	30
366274	366410	2	7	31
366274	366410	2	7	32
366274	366410	2	7	34
369493	369632	2	7	30
369493	369632	2	7	31
369493	369632	2	7	32
369493	369632	2	7	34
382646	382760	2	7	30
382646	382760	2	7	31
382646	382760	2	7	32
382646	382760	2	7	34
384026	384145	2	7	30
384026	384145	2	7	31
384026	384145	2	7	32
384026	384145	2	7	34
384545	384638	2	7	30
384545	384638	2	7	31
384545	384638	2	7	32
384545	384638	2	7	34
387744	387808	2	7	30
387744	387808	2	7	31
387744	387808	2	7	32
387744	387808	2	7	34
389990	390015	2	7	34
389990	390092	2	7	30
389990	390092	2	7	31
389990	390092	2	7	32
390263	390372	2	7	30
390263	390372	2	7	31
390263	390372	2	7	32
390739	390862	2	7	30
390739	390862	2	7	31
390739	390862	2	7	32
399108	399218	2	7	30
399108	399218	2	7	31
399108	399218	2	7	32
408925	409016	2	7	30
408925	409016	2	7	31
408925	409016	2	7	32
413912	414109	2	7	30
413912	414109	2	7	31
413912	414109	2	7	32
415768	415887	2	7	30
415768	415887	2	7	31
415768	415887	2	7	32
419064	419198	2	7	30
419064	419198	2	7	31
419064	419198	2	7	32
422823	423032	2	7	30
422823	423032	2	7	31
422823	423032	2	7	32
430238	430503	2	9	36
437560	437914	1	10	37
440870	440995	2	7	30
440870	440995	2	7	31
440870	440995	2	7	32
440967	441169	1	10	37
472438	472548	2	7	30
472438	472548	2	7	31
472438	472548	2	7	32
484780	484947	2	7	32
486458	486529	2	7	31
486458	486529	2	7	32
486458	486557	2	7	30
628637	628896	1	11	38
629858	631254	1	11	38
641688	641777	2	12	39
649947	650177	1	13	40
650076	650441	1	13	41
650290	650441	1	13	40
650787	652654	1	13	40
662025	662117	1	13	41
662790	669580	1	13	41
663557	663701	1	13	42
666217	666621	1	13	42
689493	689667	2	7	31
689493	689667	2	7	32
743991	744032	1	14	43
744576	744957	1	14	43
806913	808271	2	15	44
806913	813212	2	15	45
809541	813212	2	15	46
811805	813212	2	15	47
812505	813212	2	15	48
812920	813212	2	15	44
814441	814849	2	15	49
814441	814849	2	15	50
814636	814849	2	15	48
814741	814849	2	15	44
814741	814849	2	15	45
814741	814849	2	15	46
814741	814849	2	15	47
814761	814849	2	15	51
814945	815009	2	15	44
814945	815069	2	15	45
814945	815069	2	15	46
814945	815069	2	15	47
814945	815069	2	15	48
814945	815069	2	15	49
814945	815069	2	15	50
814945	815714	2	15	51
817724	817845	2	15	49
817724	817845	2	15	50
817724	817888	2	15	45
817724	817888	2	15	46
817724	817888	2	15	48
817724	820929	2	15	47
820799	820844	2	15	45
820799	820844	2	15	46
820799	820844	2	15	48
825064	825243	2	15	48
825064	825315	2	15	45
825064	825315	2	15	46
825763	825869	2	15	45
825763	825869	2	15	46
829384	829593	2	15	45
829384	829593	2	15	46
829680	829733	2	15	45
829680	829733	2	15	46
830866	830976	2	15	45
830866	830976	2	15	46
836402	836505	2	15	45
836402	836505	2	15	46
842931	843067	2	15	45
842931	843067	2	15	46
844976	845054	2	15	45
844976	845054	2	15	46
863742	863882	2	15	45
863742	863882	2	15	46
863742	863882	2	15	52
863778	863882	2	15	53
864122	864269	2	15	45
864122	864269	2	15	46
864122	864269	2	15	52
864122	864269	2	15	53
864153	864269	2	15	54
864240	864269	2	15	55
870008	870082	2	15	54
870012	870082	2	15	52
884446	884505	2	15	45
884446	884505	2	15	46
884446	884505	2	15	52
884446	884505	2	15	53
884446	884505	2	15	54
884446	884505	2	15	55
885640	885759	2	15	45
885640	885759	2	15	52
885640	885759	2	15	53
885640	885759	2	15	54
885640	885759	2	15	55
885640	885761	2	15	46
903207	903342	2	15	55
903429	903514	2	15	55
924382	924432	2	15	53
931427	931475	2	15	54
931427	931499	2	15	52
931427	931623	2	15	53
931427	931704	2	15	45
933025	933114	1	16	56
942186	942238	1	16	56
942479	942742	1	16	56
971145	972992	2	17	57
985225	988328	2	17	58
988018	988526	1	18	59
988303	988340	2	17	57
988461	988526	1	18	60
988705	988947	1	18	61
992488	992658	1	18	59
992488	992658	1	18	60
992488	992658	1	18	61
995928	996031	1	18	59
995928	996031	1	18	61
996105	996241	1	18	59
996105	996241	1	18	61
996105	997307	1	18	60
997207	997307	1	18	59
997207	997307	1	18	61
999002	999094	1	18	59
999002	999094	1	18	60
1000676	1000867	1	18	59
1000676	1000867	1	18	60
1000947	1001012	1	18	59
1000947	1001012	1	18	60
1005817	1005906	1	18	59
1005817	1005906	1	18	60
1005837	1005906	1	18	62
1007017	1007127	1	18	59
1007017	1007127	1	18	60
1007017	1007319	1	18	62
1008957	1009034	1	18	59
1008957	1009034	1	18	60
1009528	1009579	1	18	59
1009528	1009579	1	18	60
1010419	1010516	1	18	60
1010419	1010519	1	18	59
1012399	1012661	1	18	63
1012464	1012661	1	18	59
1014246	1014311	1	18	59
1014246	1014311	1	18	63
1015752	1015895	1	18	59
1015752	1015895	1	18	63
1017074	1017196	1	18	63
1017074	1019935	1	18	59
1018906	1019833	2	19	64
1020766	1020896	2	19	64
1022665	1022782	1	20	65
1022667	1022782	1	20	66
1022667	1022782	1	20	67
1022673	1022782	1	20	68
1022682	1022774	2	19	64
1024581	1024743	2	19	64
1025815	1025858	2	19	64
1035289	1035421	1	20	66
1035289	1035505	1	20	68
1035813	1035920	1	20	68
1035813	1035975	1	20	66
1035813	1035975	1	20	67
1036788	1036892	1	20	65
1036788	1036892	1	20	66
1036788	1036892	1	20	67
1036822	1036892	1	20	69
1039151	1041503	2	21	70
1039907	1041503	2	21	71
1040902	1041503	2	21	72
1042548	1042761	2	21	73
1042631	1042761	2	21	70
1042631	1042761	2	21	71
1042631	1042761	2	21	72
1042676	1042761	2	21	74
1043300	1043392	2	21	70
1043300	1043392	2	21	71
1043300	1043392	2	21	72
1043300	1043392	2	21	73
1043300	1044170	2	21	74
1043528	1043585	1	20	69
1043528	1043682	1	20	66
1043528	1044197	1	20	67
1043528	1044200	1	20	65
1043588	1043680	1	20	69
1043685	1043720	1	20	69
1043725	1043757	1	20	69
1043760	1044023	1	20	69
1043998	1044170	2	21	70
1043998	1044170	2	21	71
1048263	1048396	2	21	73
1048263	1048882	2	21	70
1048863	1048934	2	21	74
1048863	1049102	2	21	72
1048863	1049169	2	21	71
1049537	1049640	1	22	75
1056403	1056563	1	22	76
1056403	1056563	1	22	77
1056846	1056967	1	22	78
1056857	1056967	1	22	79
1072115	1072292	1	22	75
1072115	1072292	1	22	76
1072115	1072292	1	22	77
1072115	1072292	1	22	78
1072115	1072292	1	22	79
1074382	1074507	1	22	80
1077906	1078002	1	22	75
1077906	1078002	1	22	76
1077906	1078002	1	22	77
1077906	1078002	1	22	78
1077906	1078002	1	22	79
1077906	1078002	1	22	80
1080010	1080105	1	22	75
1080010	1080105	1	22	76
1080010	1080105	1	22	77
1080010	1080105	1	22	78
1080010	1080105	1	22	79
1080010	1080105	1	22	80
1080411	1080475	1	22	75
1080411	1080475	1	22	76
1080411	1080475	1	22	77
1080411	1080475	1	22	78
1080411	1080475	1	22	79
1080411	1080475	1	22	80
1084402	1084537	1	22	75
1084402	1084537	1	22	76
1084402	1084537	1	22	77
1084402	1084537	1	22	78
1084402	1084537	1	22	79
1084402	1084537	1	22	80
1086285	1086356	1	22	75
1086285	1086356	1	22	76
1086285	1086356	1	22	77
1086285	1086356	1	22	78
1086285	1086356	1	22	79
1086285	1086356	1	22	80
1093451	1093495	1	22	75
1093451	1093495	1	22	76
1093451	1093495	1	22	77
1093451	1093495	1	22	78
1093451	1093495	1	22	79
1093451	1093495	1	22	80
1096169	1096245	1	22	75
1096169	1096245	1	22	78
1096169	1096245	1	22	79
1096169	1096245	1	22	80
1096169	1096266	1	22	76
1096169	1096625	1	22	77
1096270	1096624	1	22	76
1102457	1102576	1	22	78
1102855	1102977	1	22	78
1103598	1103835	1	22	78
1103601	1103835	1	22	75
1103601	1103835	1	22	79
1105125	1105266	1	22	75
1105125	1105266	1	22	78
1105125	1105266	1	22	79
1123806	1124101	1	22	81
1124217	1124351	1	22	75
1124217	1124351	1	22	78
1124217	1124351	1	22	79
1124217	1124351	1	22	81
1124909	1125023	1	22	75
1124909	1125023	1	22	78
1124909	1125023	1	22	79
1124909	1125023	1	22	81
1129212	1129251	1	22	81
1129212	1132169	1	22	79
1129212	1132296	1	22	75
1129212	1132383	1	22	78
1159767	1159989	1	23	82
1159803	1159989	1	23	83
1159811	1159989	1	23	84
1160552	1160636	1	23	82
1160552	1160636	1	23	84
1160552	1160996	1	23	83
1162546	1163070	1	23	84
1162546	1164671	1	23	82
1163214	1164788	1	23	84
1177317	1183368	2	24	85
1182133	1183368	2	24	86
1182844	1183368	2	24	87
1183042	1183368	2	24	88
1183150	1183368	2	24	89
1184860	1185038	2	24	85
1184860	1185038	2	24	86
1184860	1185038	2	24	87
1184860	1185038	2	24	88
1184860	1185038	2	24	89
1186502	1186565	2	24	87
1188153	1188245	2	24	88
1199445	1199721	2	24	90
1199965	1200146	2	24	85
1199965	1200146	2	24	89
1199965	1200359	2	24	86
1199965	1200370	2	24	90
1200262	1200384	2	24	89
1215675	1217118	2	24	91
1216950	1217118	2	24	85
1233693	1233844	2	24	85
1233693	1233844	2	24	91
1240385	1240529	2	24	91
1242130	1242298	2	24	85
1270954	1271068	2	24	85
1290017	1293001	2	25	92
1361000	1361140	2	26	93
1361419	1361636	2	26	93
1363027	1363916	2	24	85
1379073	1379159	2	24	85
1526636	1526898	1	27	94
1526762	1526898	1	27	95
1534589	1534994	1	27	95
1535591	1535672	1	27	95
1556610	1556983	1	27	94
1737050	1737475	2	24	85
2005472	2007142	2	28	96
2012264	2012567	2	28	97
2012652	2012970	2	28	98
2013246	2013410	2	28	98
2013246	2013457	2	28	96
2013246	2013504	2	28	97
2014134	2014347	2	28	96
2014134	2014347	2	28	97
2071844	2071974	1	29	99
2076018	2076088	2	30	100
2080796	2081096	1	29	99
2098166	2098268	1	31	101
2166331	2166404	1	32	102
2167213	2169459	1	32	102
2169139	2169251	2	33	103
2169146	2169251	2	33	104
2172739	2172833	2	33	103
2176342	2176431	2	33	103
2176342	2176431	2	33	104
2187656	2187931	2	33	103
2189461	2189473	2	33	103
2199386	2199487	1	34	105
2305082	2305735	2	35	106
2306267	2306308	2	35	106
2315029	2315074	2	35	106
2446252	2446949	2	36	107
2446252	2446949	2	36	108
2446257	2446912	2	36	109
2447286	2447351	2	36	108
2447294	2447351	2	36	107
2447294	2447351	2	36	109
2499720	2499807	1	37	110
2500326	2500569	1	37	110
2501782	2501988	1	38	111
2501802	2501988	1	38	112
2537492	2537624	1	38	112
2566528	2567238	1	38	111
2936020	2936440	1	39	113
3010530	3010728	1	40	114
3011589	3011704	1	40	114
3012818	3013110	1	40	114
3065423	3066000	2	41	115
3066332	3066421	1	42	116
3067519	3067706	1	42	117
3067671	3067706	1	42	118
3068626	3068741	1	42	119
3069232	3069388	1	42	120
3069273	3069379	1	42	118
3069273	3069388	1	42	119
3070244	3070314	1	42	121
3082387	3082460	1	42	116
3082387	3082460	1	42	117
3082387	3082460	1	42	119
3082387	3082460	1	42	120
3082387	3082460	1	42	121
3099274	3099351	1	42	116
3099274	3099351	1	42	117
3099274	3099351	1	42	119
3099274	3099351	1	42	120
3099274	3099351	1	42	121
3100920	3100999	1	42	119
3101364	3101553	1	42	116
3101364	3101553	1	42	117
3101364	3101553	1	42	119
3101364	3101553	1	42	120
3101364	3101553	1	42	121
3103778	3103936	1	42	120
3103778	3103943	1	42	117
3103778	3103943	1	42	119
3103778	3103943	1	42	121
3104723	3105158	1	42	122
3104746	3104787	1	42	123
3104878	3105300	1	42	124
3105114	3105158	1	42	117
3105114	3105158	1	42	119
3105114	3105158	1	42	121
3105114	3105158	1	42	123
3105392	3105472	1	42	121
3105392	3105500	1	42	117
3105392	3105500	1	42	119
3105392	3105500	1	42	122
3105392	3105500	1	42	123
3105392	3105500	1	42	124
3107213	3107232	1	42	124
3107213	3107308	1	42	117
3107213	3107308	1	42	119
3107213	3107308	1	42	122
3107213	3107308	1	42	123
3108700	3108792	1	42	117
3108700	3108792	1	42	119
3108700	3108792	1	42	122
3108700	3108792	1	42	123
3109354	3109393	1	42	123
3109354	3109479	1	42	117
3109354	3109479	1	42	119
3109354	3109479	1	42	122
3112221	3112285	1	42	117
3112221	3112285	1	42	119
3112221	3112285	1	42	122
3113118	3113187	1	42	117
3113118	3113187	1	42	119
3113118	3113187	1	42	122
3113371	3113515	1	42	122
3113371	3113517	1	42	117
3113371	3113517	1	42	119
3113457	3113517	1	42	125
3116775	3116845	1	42	117
3116775	3116845	1	42	119
3116775	3116845	1	42	125
3118781	3118868	1	42	117
3118781	3118868	1	42	119
3118781	3118868	1	42	125
3119891	3120043	1	42	117
3119891	3120043	1	42	119
3125096	3125248	1	42	125
3129006	3129982	1	42	126
3129818	3129940	1	42	125
3129818	3129982	1	42	117
3129818	3129982	1	42	119
3132379	3132440	1	42	117
3132379	3132440	1	42	119
3132379	3132440	1	42	126
3133202	3133313	1	42	117
3133202	3133313	1	42	119
3133202	3133313	1	42	126
3133234	3133313	1	42	127
3134482	3134581	1	42	117
3134482	3134581	1	42	119
3134482	3134581	1	42	126
3134482	3134581	1	42	127
3134565	3134581	1	43	128
3135735	3135837	1	42	117
3135735	3135837	1	42	119
3135735	3135837	1	42	126
3135735	3135837	1	42	127
3135735	3135837	1	43	128
3136449	3136792	1	42	119
3136449	3136792	1	42	126
3136449	3136801	1	42	117
3137542	3137711	1	42	127
3137727	3138123	2	44	129
3137727	3138123	2	44	130
3137729	3138123	2	44	131
3137729	3138123	2	44	132
3137729	3138123	2	44	133
3137733	3138123	2	44	134
3138234	3138336	2	44	130
3138234	3138336	2	44	131
3138234	3138336	2	44	132
3138234	3138336	2	44	133
3138234	3138336	2	44	134
3138234	3138614	2	44	129
3138690	3139048	2	44	135
3138903	3139048	2	44	130
3138903	3139048	2	44	131
3138903	3139048	2	44	132
3138903	3139048	2	44	133
3138903	3139048	2	44	134
3140686	3140811	2	44	130
3140686	3140811	2	44	131
3140686	3140811	2	44	132
3140686	3140811	2	44	133
3140686	3140811	2	44	134
3140686	3140811	2	44	135
3141507	3141736	2	44	136
3141631	3141768	1	45	140
3141631	3141768	1	45	141
3141671	3141768	1	45	142
3142971	3143087	1	45	140
3142971	3143087	1	45	142
3143388	3143500	2	44	131
3143388	3143500	2	44	132
3143388	3143500	2	44	133
3143388	3143500	2	44	134
3143388	3143500	2	44	135
3143388	3143500	2	44	136
3143388	3143730	2	44	130
3143482	3143774	2	44	137
3143855	3143985	1	43	128
3143855	3143985	1	45	140
3143855	3143985	1	45	141
3143855	3143985	1	45	142
3144291	3144365	2	44	130
3144291	3144365	2	44	131
3144291	3144365	2	44	132
3144291	3144365	2	44	133
3144291	3144365	2	44	134
3144291	3144365	2	44	135
3144291	3144365	2	44	136
3144291	3144365	2	44	137
3144970	3145165	1	43	128
3144970	3148621	1	45	142
3145595	3145708	2	44	137
3145595	3145715	2	44	130
3145595	3145715	2	44	131
3145595	3145715	2	44	132
3145595	3145715	2	44	133
3145595	3145715	2	44	134
3145595	3145715	2	44	136
3147149	3147249	2	44	130
3147149	3147249	2	44	131
3147149	3147249	2	44	132
3147149	3147249	2	44	133
3147149	3147249	2	44	134
3147149	3147249	2	44	136
3147571	3147736	2	44	131
3147571	3147736	2	44	132
3147571	3147736	2	44	133
3147571	3147736	2	44	134
3147571	3147736	2	44	136
3147571	3149398	2	44	130
3147986	3148054	2	44	136
3147986	3148062	2	44	131
3147986	3148062	2	44	132
3147986	3148062	2	44	134
3148167	3148290	2	44	132
3148170	3148290	2	44	131
3148170	3148290	2	44	134
3149620	3149752	2	44	131
3149620	3149752	2	44	132
3149620	3149752	2	44	133
3149620	3149752	2	44	134
3151175	3151362	2	44	138
3151246	3151362	2	44	131
3151246	3151362	2	44	132
3151246	3151362	2	44	133
3151246	3151362	2	44	134
3155590	3155728	2	44	131
3155590	3155728	2	44	132
3155590	3155728	2	44	133
3155590	3155728	2	44	134
3155590	3155728	2	44	138
3156929	3157063	2	44	131
3156929	3157063	2	44	132
3156929	3157063	2	44	133
3156929	3157063	2	44	138
3156929	3157530	2	44	134
3157434	3157530	2	44	131
3157434	3157530	2	44	132
3157434	3157530	2	44	133
3157434	3157530	2	44	138
3158039	3158086	2	44	134
3158039	3158152	2	44	131
3158039	3158152	2	44	132
3158039	3158152	2	44	133
3158039	3158152	2	44	138
3158913	3158957	2	44	138
3158913	3159041	2	44	131
3158913	3159041	2	44	132
3158913	3159041	2	44	133
3159847	3159935	2	44	131
3159847	3159935	2	44	132
3159847	3159935	2	44	133
3160203	3160329	2	44	131
3160203	3160329	2	44	132
3160203	3160329	2	44	133
3163131	3163884	2	44	139
3163724	3163884	2	44	131
3163724	3163884	2	44	132
3163724	3163884	2	44	133
3164094	3164248	1	45	140
3164094	3164284	1	45	141
3165237	3165333	2	44	131
3165237	3165333	2	44	132
3165237	3165333	2	44	133
3165237	3165333	2	44	139
3165412	3165526	2	44	131
3165412	3165526	2	44	132
3165412	3165526	2	44	133
3166228	3166379	2	44	131
3166228	3166379	2	44	132
3166228	3166379	2	44	133
3166935	3167041	2	44	131
3166935	3167041	2	44	132
3166935	3167041	2	44	133
3167831	3167971	1	45	141
3170103	3170205	2	44	131
3170103	3170205	2	44	132
3172716	3172806	2	44	131
3172716	3172840	2	44	132
3172716	3172840	2	44	133
3223815	3223849	1	46	143
3225587	3225727	1	46	143
3226986	3227406	1	46	143
3232387	3232581	2	47	144
3238260	3238610	2	47	144
3239438	3239896	2	47	144
3240126	3240501	2	47	144
3244566	3244658	2	47	144
3256459	3256556	2	47	144
3257143	3257931	2	47	144
3266002	3266106	1	48	145
3266657	3267014	1	48	145
3486893	3487009	2	49	146
3496152	3496235	2	49	146
3497652	3497723	2	49	146
3499183	3499233	2	49	146
3502330	3502837	2	49	146
3532093	3532269	2	50	147
3535111	3535403	2	50	148
3536778	3536856	2	50	148
3536778	3537030	2	50	147
3751066	3751118	1	51	149
3752504	3752621	1	51	149
3759184	3759293	1	51	149
3759772	3759885	1	51	149
3760335	3760489	1	51	149
3763017	3763225	1	51	149
3767914	3768046	1	52	150
3768571	3768750	1	52	150
3775995	3776402	2	53	151
3775995	3779589	2	53	152
3775996	3779589	2	53	153
3779046	3779589	2	53	154
3779346	3779589	2	53	151
3779549	3779589	2	53	155
3780105	3780216	2	53	151
3780105	3780228	2	53	152
3780105	3780228	2	53	154
3780105	3780495	2	53	155
3780326	3782213	2	53	156
3781640	3782213	2	53	152
3781640	3782213	2	53	153
3781794	3782050	2	53	154
3781807	3782213	2	53	157
3783215	3783280	2	53	157
3784912	3785182	2	53	157
3784912	3785192	2	53	156
3784912	3785274	2	53	152
3784912	3785280	2	53	153
3833949	3834236	1	54	158
3834480	3834727	1	54	158
3912026	3912175	1	55	159
3932655	3932971	1	55	159
3934518	3934973	1	55	160
3934519	3934626	1	55	159
3935678	3935807	1	55	159
3935678	3935812	1	55	160
3991159	3991258	1	56	161
4024939	4025355	1	57	162
4028178	4028393	1	57	162
4051725	4052156	1	58	163
4085196	4085292	1	58	163
4085605	4085707	1	58	163
4087358	4089012	1	58	163
4201140	4207165	2	59	164
4235559	4235781	2	59	165
4242949	4243108	2	59	166
4243503	4243642	2	59	165
4243503	4243686	2	59	164
4243503	4243788	2	59	166
4243822	4243911	2	59	164
4384245	4384476	1	60	167
4406501	4406572	1	60	168
4408454	4409250	1	60	168
4408454	4410611	1	60	167
4415304	4415534	2	61	169
4416268	4416476	2	61	169
4423549	4423690	2	61	169
4426070	4426178	2	61	169
4514951	4515056	1	62	170
4650184	4651202	2	63	171
4651102	4651202	2	63	172
4651160	4651202	2	63	173
4655426	4656319	1	64	174
4656033	4656251	2	63	172
4656702	4656799	2	63	172
4656702	4656924	2	63	173
4657600	4657724	2	63	171
4657600	4657724	2	63	173
4659452	4659679	2	63	171
4659452	4659679	2	63	173
4659981	4660110	1	64	174
4661698	4662418	1	64	174
4678048	4678131	2	63	173
4678048	4678153	2	63	171
4786628	4786759	1	65	175
4786708	4786759	1	65	176
4824961	4825037	1	65	175
4826176	4826276	1	65	177
4826233	4826362	1	65	178
4826253	4826362	1	65	179
4826254	4826362	1	65	180
4826285	4826362	1	65	181
4826295	4826362	1	65	182
4826295	4826362	1	65	183
4826295	4826362	1	65	184
4830674	4830841	1	65	175
4830674	4830841	1	65	176
4830674	4830841	1	65	177
4830674	4830841	1	65	178
4830674	4830841	1	65	179
4830674	4830841	1	65	180
4830674	4830841	1	65	182
4830674	4830841	1	65	183
