chr10	5429230	5451829	+
chr10	5446859	5451829	+
chr10	5446859	5453294	+
chr10	5451938	5452357	+
chr10	5452526	5452824	+
chr10	5452526	5452857	+
chr10	5452921	5453249	+
chr10	5453347	5453483	+
chr10	5453561	5454264	+
chr10	5454523	5454947	+
chr10	5455119	5456086	+
chr10	5456274	5456587	+
chr10	5517513	5521915	-
chr10	5522130	5524308	-
chr10	5522130	5526132	-
chr10	5524421	5526132	-
chr10	5525499	5525670	-
chr10	5595580	5596010	-
chr10	5608732	5609686	-
chr10	5609798	5610107	-
chr10	5610168	5610313	-
chr10	5610437	5610731	-
chr10	5617188	5617300	-
chr10	5617401	5617930	-
chr10	5639372	5640695	-
chr10	5640831	5641769	-
chr10	5641962	5642472	-
chr10	5641962	5648969	-
chr10	5642554	5648969	-
chr10	5649105	5651212	-
chr10	5649105	5652862	-
chr10	5651364	5652862	-
chr10	5653051	5666508	-
chr10	5685176	5709529	+
chr10	5685176	5712822	+
chr10	5692919	5709529	+
chr10	5699738	5709529	+
chr10	5699738	5712393	+
chr10	5709664	5712393	+
chr10	5709664	5712822	+
chr10	5712540	5712822	+
chr10	5712689	5713747	-
chr10	5712689	5743846	-
chr10	5712919	5714134	+
chr10	5712919	5717658	+
chr10	5714208	5717658	+
chr10	5714208	5720543	+
chr10	5717751	5720543	+
chr10	5720669	5720754	+
chr10	5720775	5720870	+
chr10	5720971	5723676	+
chr10	5723778	5724429	+
chr10	5724534	5726884	+
chr10	5726958	5727060	+
chr10	5727124	5730486	+
chr10	5731204	5735303	+
chr10	5731204	5739617	+
chr10	5735547	5739617	+
chr10	5740498	5742096	+
chr10	5742527	5746178	+
chr10	5750028	5756612	+
chr10	5756739	5757519	+
chr10	5757674	5758886	+
chr10	5758993	5761289	+
chr10	5761472	5762531	+
chr10	5762647	5763028	+
chr10	5766153	5766240	-
chr10	5766296	5766493	-
chr10	5766296	5768212	-
chr10	5766639	5768212	-
chr10	5768385	5773841	-
chr10	5773942	5785141	-
chr10	5785274	5785851	-
chr10	5786051	5794884	-
chr10	5786051	5796762	-
chr10	5794990	5796762	-
chr10	5795020	5796762	-
chr10	5796863	5800597	-
chr10	5796863	5813213	-
chr10	5800706	5811873	-
chr10	5800706	5813213	-
chr10	5800706	5814107	-
chr10	5811957	5813213	-
chr10	5811957	5814540	-
chr10	5814046	5814226	+
chr10	5814588	5842066	-
chr10	5861897	5862197	-
chr10	5862692	5878096	-
chr10	5878288	5880297	-
chr10	5878288	5883005	-
chr10	5880377	5883005	-
chr10	5883168	5883968	-
chr10	5884078	5885722	-
chr10	5885766	5887846	-
chr10	5888068	5889040	-
chr10	5890347	5891018	+
chr10	5890347	5903019	+
chr10	5890347	5906036	+
chr10	5891117	5903019	+
chr10	5894512	5895055	+
chr10	5895188	5903019	+
chr10	5903176	5905217	+
chr10	5903176	5906036	+
chr10	5905288	5906036	+
chr10	5906633	5908924	+
chr10	5909056	5909158	+
chr10	5909295	5910937	+
chr10	5911129	5913746	+
chr10	5913840	5914177	+
chr10	5914270	5915402	+
chr10	5915572	5916233	+
chr10	5916457	5917419	+
chr10	5917508	5917589	+
chr10	5917677	5918341	+
chr10	5918479	5921257	+
chr10	5921358	5921447	+
chr10	5921570	5923620	+
chr10	5923697	5924310	+
chr10	5924509	5924750	+
chr10	5924509	5925366	+
chr10	5924802	5925366	+
chr10	5925493	5927434	+
chr10	5927542	5928335	+
chr10	5927542	5929374	+
chr10	5927542	5936455	+
chr10	5936588	5937109	+
chr10	5936731	5937205	+
chr10	5937510	5945654	-
chr10	5943790	5945654	-
chr10	5943790	5956378	-
chr10	5943916	5945654	-
chr10	5949241	5956378	-
chr10	5950825	5956378	-
chr10	5953207	5956378	-
chr10	5953327	5956378	-
chr10	5954002	5956378	-
chr10	5956455	5958240	-
chr10	5956455	5959753	-
chr10	5958352	5959753	-
chr10	5959787	5960366	-
chr10	5960469	5966144	-
chr10	5960568	5963742	-
chr10	5960568	5966144	-
chr10	5960568	5977404	-
chr10	5960568	5977776	-
chr10	5963839	5966144	-
chr10	5963842	5966144	-
chr10	5966340	5968593	-
chr10	5966340	5968775	-
chr10	5966340	5976948	-
chr10	5966340	5977404	-
chr10	5966340	5977776	-
chr10	5968704	5968775	-
chr10	5968929	5977404	-
chr10	5968929	5977776	-
chr10	6012897	6018052	-
chr10	6018120	6019427	-
chr10	6019500	6019869	-
chr10	6019500	6024243	-
chr10	6019942	6021477	-
chr10	6019942	6021504	-
chr10	6019942	6024243	-
chr10	6021694	6024243	-
chr10	6024355	6025833	-
chr10	6026026	6062087	-
chr10	6026069	6035939	+
chr10	6036086	6036184	+
chr10	6039743	6062091	-
chr10	6089194	6097047	+
chr10	6089194	6101270	+
chr10	6089972	6097047	+
chr10	6097189	6101270	+
chr10	6101388	6104930	+
chr10	6105098	6106140	+
chr10	6105098	6106143	+
chr10	6106239	6108685	+
chr10	6108743	6109985	+
chr10	6110128	6112209	+
chr10	6112362	6113507	+
chr10	6113069	6113507	+
chr10	6113582	6114048	+
chr10	6114148	6115238	+
chr10	6115312	6115452	+
chr10	6145014	6213622	+
chr10	6146497	6213622	+
chr10	6164012	6213622	+
chr10	6197796	6202439	-
chr10	6203337	6213622	+
chr10	6213749	6215220	+
chr10	6215318	6216124	+
chr10	6216192	6216705	+
chr10	6216781	6217134	+
chr10	6217192	6219568	+
chr10	6219694	6220657	+
chr10	6220866	6221380	+
chr10	6221528	6221640	+
chr10	6221528	6222854	+
chr10	6221746	6222854	+
chr10	6222985	6223957	+
chr10	6224021	6224148	+
chr10	6224214	6224505	+
chr10	6224214	6225160	+
chr10	6224214	6226191	+
chr10	6224214	6232894	+
chr10	6224624	6226191	+
chr10	6225249	6226191	+
chr10	6226366	6228195	+
chr10	6226366	6232894	+
chr10	6226366	6254177	+
chr10	6228219	6229108	+
chr10	6228219	6231262	+
chr10	6228219	6232894	+
chr10	6229181	6232894	+
chr10	6231315	6232894	+
chr10	6277808	6326545	+
chr10	6293344	6293651	-
chr10	6293946	6293968	-
chr10	6294263	6294626	-
chr10	6326643	6327931	+
chr10	6329811	6330952	+
chr10	6331017	6331210	+
chr10	6331307	6331500	+
chr10	6331604	6335256	+
chr10	6428363	6430809	-
chr10	6430939	6441892	-
chr10	6430939	6456673	-
chr10	6442082	6456673	-
chr10	6456813	6462302	-
chr10	6462366	6464312	-
chr10	6464405	6478991	-
chr10	6479166	6483439	-
chr10	6483601	6485151	-
chr10	6485270	6486034	-
chr10	6486145	6491682	-
chr10	6491813	6497034	-
chr10	6497121	6497219	-
chr10	6497252	6498395	-
chr10	6498559	6507435	-
chr10	6498559	6510994	-
chr10	6507497	6510994	-
chr10	6511195	6512162	-
chr10	6511195	6515017	-
chr10	6515145	6580210	-
chr10	6580928	6582137	+
chr10	6580928	6583675	+
chr10	6582202	6583675	+
chr10	6583919	6584117	+
chr10	6583919	6585557	+
chr10	6583919	6588265	+
chr10	6584196	6585557	+
chr10	6585713	6585797	+
chr10	6585713	6586762	+
chr10	6585713	6588265	+
chr10	6585847	6588265	+
chr10	6586881	6588265	+
chr10	6588397	6590949	+
chr10	6591135	6596845	+
chr10	6591135	6608347	+
chr10	6591135	6615369	+
chr10	6596895	6608347	+
chr10	6607416	6608347	+
chr10	6608409	6613630	+
chr10	6608409	6615369	+
chr10	6608409	6615762	+
chr10	6613690	6613933	+
chr10	6613690	6615518	+
chr10	6613988	6615369	+
chr10	6615638	6615762	+
chr10	6615925	6616005	+
chr10	6618777	6620917	+
chr10	6621174	6621709	+
chr10	6621863	6625316	+
chr10	6682576	6682884	+
chr10	6683051	6709427	+
chr10	6709573	6732729	+
chr10	6709573	6781303	+
chr10	6732968	6733967	+
chr10	6734126	6737434	+
chr10	6734527	6734891	+
chr10	6734913	6737434	+
chr10	6737629	6738356	+
chr10	6737629	6833642	+
chr10	6774936	6779110	-
chr10	6779888	6781303	+
chr10	6781487	6789344	+
chr10	6781487	6810598	+
chr10	6781487	6812249	+
chr10	6781487	6817048	+
chr10	6781487	6833642	+
chr10	6795096	6810598	+
chr10	6810764	6812249	+
chr10	6810764	6812268	+
chr10	6812369	6817048	+
chr10	6812369	6833642	+
chr10	6812557	6833642	+
chr10	6817127	6821786	+
chr10	6817127	6833642	+
chr10	6821973	6823456	+
chr10	6833689	6837973	+
chr10	6838009	6840390	+
chr10	6838009	6873799	+
chr10	6838653	6840390	+
chr10	6873874	6877275	+
chr10	6891604	6891849	-
chr10	6891958	6920428	-
chr10	7097354	7097441	+
chr10	7163911	7170927	-
chr10	7171057	7171894	-
chr10	7172159	7172494	-
chr10	7172662	7175989	-
chr10	7176166	7188623	-
chr10	7188734	7197547	-
chr10	7197688	7200413	-
chr10	7200485	7202479	-
chr10	7202523	7205814	-
chr10	7205929	7220410	-
chr10	7220538	7227854	-
chr10	7227938	7243557	-
chr10	7243706	7248547	-
chr10	7248650	7276891	-
chr10	7276990	7283903	-
chr10	7284151	7285865	-
chr10	7285955	7367648	-
chr10	7348334	7367648	-
chr10	7367890	7370280	-
chr10	7370376	7381798	-
chr10	7381950	7408732	-
chr10	7381950	7409301	-
chr10	7381950	7411344	-
chr10	7445793	7467396	-
chr10	7467527	7469433	-
chr10	7469594	7471910	-
chr10	7533494	7534088	+
chr10	7534288	7536337	+
chr10	7563385	7566029	-
chr10	7566408	7569667	-
chr10	7569785	7570106	-
chr10	7569785	7573141	-
chr10	7572399	7573141	-
chr10	7573196	7576452	-
chr10	7577013	7578295	-
chr10	7577013	7579754	-
chr10	7580065	7585900	-
chr10	7586070	7600528	-
chr10	7586070	7615981	-
chr10	7600566	7609419	-
chr10	7609495	7615981	-
chr10	7616099	7617112	-
chr10	7617283	7619580	-
chr10	7617283	7637227	-
chr10	7637479	7640753	-
chr10	7640856	7641926	-
chr10	7642091	7655630	-
chr10	7655676	7666802	-
chr10	7703519	7705107	+
chr10	7703519	7707200	+
chr10	7705183	7707200	+
chr10	7705183	7709021	+
chr10	7707234	7709021	+
chr10	7707234	7713180	+
chr10	7709192	7713180	+
chr10	7713286	7717625	+
chr10	7717789	7720855	+
chr10	7720964	7721648	+
chr10	7721778	7723450	+
chr10	7723568	7726949	+
chr10	7727119	7727702	+
chr10	7727829	7729951	+
chr10	7730134	7731810	+
chr10	7731997	7732337	+
chr10	7732478	7734921	+
chr10	7735092	7738620	+
chr10	7738759	7743145	+
chr10	7743260	7744081	+
chr10	7744281	7744790	+
chr10	7744964	7746592	+
chr10	7746705	7749186	+
chr10	7753603	7753951	-
chr10	7754070	7759889	-
chr10	7756143	7759889	-
chr10	7759991	7762456	-
chr10	7761448	7762456	-
chr10	7762557	7763722	-
chr10	7763792	7766052	-
chr10	7766104	7766335	-
chr10	7766104	7769215	-
chr10	7769346	7774830	-
chr10	7774892	7775750	-
chr10	7775800	7778837	-
chr10	7779020	7780055	-
chr10	7780179	7780263	-
chr10	7780308	7783080	-
chr10	7783176	7787819	-
chr10	7788264	7796120	+
chr10	7788264	7797046	+
chr10	7796156	7796605	+
chr10	7796156	7797046	+
chr10	7796156	7806973	+
chr10	7797179	7798989	+
chr10	7799195	7799771	+
chr10	7799916	7800026	+
chr10	7800092	7801512	+
chr10	7800092	7802269	+
chr10	7801570	7802269	+
chr10	7802426	7802757	+
chr10	7802855	7806973	+
chr10	7802855	7807658	+
chr10	7807011	7807658	+
chr10	7818876	7824317	+
chr10	7824561	7963919	+
chr10	7965743	7977240	+
chr10	7977324	8009077	+
chr10	8009331	8013730	+
chr10	8013838	8014636	+
chr10	8045516	8055286	+
chr10	8050725	8051248	-
chr10	8050725	8051273	-
chr10	8051579	8052399	-
chr10	8051620	8052434	+
chr10	8052638	8052964	+
chr10	8052736	8053122	-
chr10	8052736	8053185	-
chr10	8053779	8055286	+
chr10	8054892	8055286	+
chr10	8055897	8058304	+
chr10	8058842	8063992	+
chr10	8058842	8063995	+
chr10	8058842	8069472	+
chr10	8064139	8069472	+
chr10	8069599	8073738	+
chr10	8259671	8260645	-
chr10	8259671	8260779	-
chr10	8260951	8266253	-
chr10	8266350	8266631	-
chr10	8266700	8268198	-
chr10	8299128	8300997	+
chr10	8400944	8401373	+
chr10	8401431	8461065	+
chr10	8461176	8461684	+
chr10	8898083	8902633	+
chr10	8902715	8913821	+
chr10	8913903	8914486	+
chr10	8970273	8972939	+
chr10	9275861	9286591	+
chr10	9758968	9759078	-
chr10	9758968	9790673	-
chr10	9790789	9877747	-
chr10	10058799	10059290	+
chr10	10059470	10061651	+
chr10	10061764	10063295	+
chr10	10365250	10366222	-
chr10	10419597	10422597	-
chr10	10419597	10433923	-
chr10	10422775	10433923	-
chr10	10434032	10462188	-
chr10	10784670	10786644	-
chr10	10786736	10788993	-
chr10	10786736	10792371	-
chr10	10786736	10794838	-
chr10	10786756	10792371	-
chr10	10792526	10794697	-
chr10	10792526	10794838	-
chr10	10798818	10846062	+
chr10	10798818	10919963	+
chr10	10846157	10919963	+
chr10	10917955	10929600	-
chr10	10920000	11165485	+
chr10	10923067	10925002	-
chr10	10923067	10929600	-
chr10	10924060	10925002	-
chr10	10925189	10929600	-
chr10	10927234	10929600	-
chr10	10929656	10935052	-
chr10	10929656	10935233	-
chr10	10929656	10944182	-
chr10	10935414	10936623	-
chr10	10935414	10937437	-
chr10	10935414	10944182	-
chr10	10936705	10944182	-
chr10	10937562	10944182	-
chr10	10944325	10946024	-
chr10	10944325	10946511	-
chr10	10946095	10946511	-
chr10	10946601	10946785	-
chr10	10946601	10947445	-
chr10	10946601	10951937	-
chr10	10947123	10947250	-
chr10	10947320	10947445	-
chr10	10947557	10948252	-
chr10	10947557	10951795	-
chr10	10947557	10951893	-
chr10	10947557	10951937	-
chr10	10960364	10966561	+
chr10	10966753	10970683	+
chr10	11005441	11165485	+
chr10	11010195	11010906	-
chr10	11018164	11165485	+
chr10	11018865	11165485	+
chr10	11030489	11030590	-
chr10	11071695	11074947	-
chr10	11075336	11096301	-
chr10	11092396	11096301	-
chr10	11096423	11097284	-
chr10	11097369	11098071	-
chr10	11097410	11098071	-
chr10	11098475	11102113	-
chr10	11098475	11105468	-
chr10	11102183	11105468	-
chr10	11165318	11165485	+
chr10	11165683	11217424	+
chr10	11165683	11249152	+
chr10	11169237	11171261	-
chr10	11217508	11249152	+
chr10	11249202	11257737	+
chr10	11257873	11266597	+
chr10	11257873	11270665	+
chr10	11266678	11270665	+
chr10	11270825	11275056	+
chr10	11275121	11288417	+
chr10	11288553	11314138	+
chr10	11314259	11321188	+
chr10	11314259	11321206	+
chr10	11314271	11320856	+
chr10	11314271	11321206	+
chr10	11319211	11319793	-
chr10	11320899	11321206	+
chr10	11321387	11325835	+
chr10	11321387	11328925	+
chr10	11325980	11328925	+
chr10	11329098	11330455	+
chr10	11463850	11481769	-
chr10	11481923	11484970	-
chr10	11485071	11485168	-
chr10	11485235	11485816	-
chr10	11485912	11489101	-
chr10	11489223	11490831	-
