ENSG00000225418.1	0	0	0
ENSG00000264006.8	7	6	1
ENSG00000198610.10	31	14	18
ENSG00000228291.1	0	0	0
ENSG00000231039.2	2	0	2
ENSG00000224034.1	62	62	0
ENSG00000215267.8	136	135	1
ENSG00000223987.1	1	1	0
ENSG00000280450.1	0	0	0
ENSG00000178473.6	1	1	0
ENSG00000178462.11	29	29	0
ENSG00000173848.18	4689	4625	64
ENSG00000178372.7	0	0	0
ENSG00000205488.8	8	8	0
ENSG00000178363.4	0	0	0
ENSG00000256462.1	0	0	0
ENSG00000242147.1	58	58	0
ENSG00000231483.1	5	4	1
ENSG00000228951.1	1	1	0
ENSG00000228685.1	0	0	0
ENSG00000240577.3	0	0	0
ENSG00000196372.12	827	827	0
ENSG00000108021.20	6836	6997	65
ENSG00000226647.2	6	0	232
ENSG00000057608.16	19079	18948	163
ENSG00000270427.1	6	0	6
ENSG00000272764.1	14	46	0
ENSG00000134461.15	513	512	1
ENSG00000240180.1	0	0	0
ENSG00000134452.19	3426	3833	31
ENSG00000232807.2	16	2	452
ENSG00000134470.20	37	34	3
ENSG00000134460.17	0	0	0
ENSG00000251922.1	0	0	0
ENSG00000229664.1	1	1	0
ENSG00000214015.3	0	0	0
ENSG00000134453.15	6667	6547	120
ENSG00000170525.20	30386	30295	92
ENSG00000201581.1	2	2	0
ENSG00000263628.1	0	0	0
ENSG00000283634.1	0	0	0
ENSG00000213994.3	7	2	6
ENSG00000238366.1	1	0	1
ENSG00000215244.2	2	2	0
ENSG00000226705.1	0	0	0
ENSG00000212743.2	4	4	0
ENSG00000065675.14	426	420	7
ENSG00000237943.6	447	446	2
ENSG00000225948.2	3	3	0
ENSG00000285743.1	2	2	0
ENSG00000223784.2	335	335	0
ENSG00000285988.1	0	0	0
ENSG00000281186.1	14	14	0
ENSG00000238266.2	843	832	11
ENSG00000285845.1	0	0	0
ENSG00000234248.1	0	0	0
ENSG00000223581.1	0	0	0
ENSG00000270811.1	0	0	0
ENSG00000198879.11	2820	2796	24
ENSG00000235141.1	0	0	0
ENSG00000278982.1	9	9	0
ENSG00000232591.1	0	0	0
ENSG00000207453.1	0	0	0
ENSG00000230121.1	0	0	0
ENSG00000123243.14	7	7	0
ENSG00000151655.18	44	39	5
ENSG00000151657.11	788	772	16
ENSG00000165629.19	11342	11316	26
ENSG00000165632.7	1193	1132	61
ENSG00000233990.1	0	0	0
ENSG00000107485.16	338	337	1
ENSG00000197308.9	3	2	5
ENSG00000232638.1	0	3	1
ENSG00000225053.1	0	0	0
ENSG00000232170.5	0	0	0
ENSG00000226861.1	0	0	0
ENSG00000226990.1	0	0	0
ENSG00000271251.1	0	0	0
ENSG00000213771.3	27	26	1
ENSG00000236420.1	0	0	0
ENSG00000212505.1	0	0	0
ENSG00000270234.1	0	0	0
ENSG00000234752.1	0	0	0
ENSG00000223808.1	0	0	0
ENSG00000230014.1	0	0	0
ENSG00000235838.1	0	0	0
ENSG00000228636.2	0	0	0
ENSG00000224788.1	0	0	0
ENSG00000229919.3	1	1	0
ENSG00000200849.1	0	0	0
ENSG00000272436.1	0	0	0
ENSG00000234306.1	0	0	0
ENSG00000279575.1	0	0	0
ENSG00000270111.2	0	0	0
ENSG00000228997.1	0	0	0
ENSG00000225383.7	0	0	0
ENSG00000048740.18	5	5	0
ENSG00000229240.8	0	0	0
ENSG00000231496.1	0	0	0
ENSG00000228027.1	0	0	0
ENSG00000229206.3	0	0	0
ENSG00000237986.3	0	0	0
ENSG00000230322.1	0	0	0
ENSG00000181800.5	0	0	0
ENSG00000280086.1	0	0	0
ENSG00000148429.14	1612	1802	14
ENSG00000271360.1	1	1	204
ENSG00000271046.1	0	0	0
ENSG00000134463.14	366	366	0
ENSG00000148426.12	1076	1164	3
ENSG00000225778.5	22	0	113
ENSG00000151461.19	3799	3587	213
ENSG00000251957.1	3	0	3
ENSG00000181192.11	1883	1875	8
ENSG00000272507.1	3	0	3
ENSG00000065665.20	1137	1094	744
ENSG00000265653.1	0	0	0
ENSG00000165609.12	5915	6764	114
ENSG00000151465.13	5843	7285	217
ENSG00000228302.2	65	9	1452
ENSG00000264036.2	0	0	0
ENSG00000183049.12	1629	1612	17
ENSG00000252438.1	0	0	0
ENSG00000252118.1	0	0	0
ENSG00000285994.1	0	0	0
ENSG00000263584.1	0	0	0
ENSG00000283699.1	0	0	0
ENSG00000221331.1	0	0	0
ENSG00000285520.1	0	0	11
ENSG00000151468.10	72	92	0
ENSG00000212499.1	0	0	0
ENSG00000225251.1	2	2	0
ENSG00000123240.16	2888	2836	61
ENSG00000235763.1	0	0	0
ENSG00000234175.1	2	0	2
ENSG00000228330.1	0	0	0
ENSG00000203414.2	1	0	1
ENSG00000237540.1	0	0	0
ENSG00000065328.16	3740	3715	25
ENSG00000272055.1	210	208	2
ENSG00000165623.9	1	1	0
ENSG00000107537.13	1330	1323	7
ENSG00000226209.1	1	1	0
ENSG00000086475.14	5050	5034	16
ENSG00000233256.1	0	0	0
ENSG00000165626.17	665	688	3
ENSG00000202508.1	0	0	0
ENSG00000227175.1	0	0	26
ENSG00000165630.13	443	485	5
ENSG00000227474.1	0	0	47
ENSG00000282246.1	0	0	0
ENSG00000239665.8	242	277	98
ENSG00000151474.22	249	308	103
ENSG00000273474.1	0	0	0
ENSG00000225112.1	0	0	0
ENSG00000199407.1	0	0	0
ENSG00000234091.1	0	0	0
ENSG00000215227.4	0	0	0
ENSG00000229751.1	0	0	0
ENSG00000235410.1	0	0	0
ENSG00000285671.1	0	0	0
ENSG00000266321.1	0	0	0
ENSG00000278100.1	0	0	0
ENSG00000221371.1	0	0	0
ENSG00000065809.13	9793	9752	41
ENSG00000236495.2	0	0	0
ENSG00000201766.1	0	0	0
ENSG00000237032.1	1	1	0
ENSG00000185267.9	54	54	289
ENSG00000284024.2	1211	1195	16
ENSG00000187522.15	1534	1520	21
ENSG00000272853.1	52	57	2
ENSG00000152455.15	1429	1609	74
ENSG00000152457.17	510	469	298
ENSG00000197889.9	19	22	0
ENSG00000235623.2	0	0	0
ENSG00000228547.5	1	1	0
ENSG00000182531.7	0	0	0
ENSG00000237470.3	0	0	0
ENSG00000152463.14	2	1	1
ENSG00000176244.6	61	60	1
ENSG00000228312.1	0	0	0
ENSG00000176236.6	9	12	63
ENSG00000152464.14	483	1092	98
ENSG00000152465.17	1812	1797	633
ENSG00000206448.3	1	1	0
ENSG00000228181.1	0	0	0
ENSG00000148468.16	2417	2408	9
ENSG00000232739.1	9	1	8
ENSG00000077943.7	1	0	1
ENSG00000148481.13	1187	1174	13
ENSG00000252537.1	0	0	0
ENSG00000237913.1	0	0	0
ENSG00000201260.1	0	0	0
ENSG00000226140.5	0	0	0
ENSG00000165983.14	1073	1079	4
ENSG00000223156.1	0	0	0
ENSG00000165985.9	58	0	68
ENSG00000148484.17	6805	6760	45
ENSG00000225213.2	9	9	0
ENSG00000275001.1	0	0	0
ENSG00000107611.15	21	21	0
ENSG00000273153.1	1	1	0
ENSG00000107614.21	432	431	2
ENSG00000229124.6	36	107	25002
ENSG00000026025.15	15354	59404	151
ENSG00000234961.1	0	42	15806
ENSG00000148488.16	19	17	2
ENSG00000204832.9	0	0	0
ENSG00000251803.1	0	0	0
ENSG00000236582.1	1	1	0
ENSG00000165996.13	1758	1758	2
ENSG00000280126.2	0	0	2
ENSG00000260589.1	31	31	0
ENSG00000136738.14	2304	2460	12
ENSG00000229190.1	5	1	172
ENSG00000148483.8	38	38	0
ENSG00000260314.2	2	2	0
ENSG00000207938.1	0	0	0
ENSG00000235637.1	0	0	0
ENSG00000148482.11	0	0	0
ENSG00000226083.5	0	0	0
ENSG00000165995.19	40	1	93
ENSG00000235020.4	0	0	0
ENSG00000240291.1	59	107	1
ENSG00000225527.1	4	4	0
ENSG00000241058.3	487	487	1
ENSG00000165997.4	2303	2288	15
ENSG00000225509.1	0	0	0
ENSG00000234244.1	0	0	0
ENSG00000234813.1	0	0	0
ENSG00000204740.10	0	0	0
ENSG00000226255.1	0	0	0
ENSG00000227734.1	0	0	0
ENSG00000239539.1	0	0	0
ENSG00000236960.1	0	0	0
ENSG00000200545.2	0	0	0
ENSG00000252001.1	0	0	0
ENSG00000233968.6	0	0	0
ENSG00000283456.1	0	0	0
ENSG00000230818.1	0	0	0
ENSG00000252832.1	0	0	0
ENSG00000285852.1	0	0	0
ENSG00000120594.16	6	6	0
ENSG00000238246.1	0	0	0
ENSG00000228339.1	0	0	0
ENSG00000270727.1	0	0	0
ENSG00000265372.1	0	0	0
ENSG00000078114.18	1856	1860	18
ENSG00000235940.1	0	0	0
ENSG00000230112.1	0	0	0
ENSG00000228753.1	180	178	2
ENSG00000228219.1	1	1	0
ENSG00000204683.11	2	2	0
ENSG00000231920.1	17	15	24
ENSG00000228860.1	0	0	0
ENSG00000232853.1	1	0	1
ENSG00000207264.1	4	4	0
ENSG00000230109.1	140	140	0
ENSG00000231553.1	0	0	0
ENSG00000278650.1	0	0	0
ENSG00000273566.1	0	0	0
ENSG00000199222.1	0	0	0
ENSG00000204682.5	3719	3657	64
ENSG00000222071.1	44	44	0
ENSG00000180592.16	581	555	26
ENSG00000078403.16	2745	2719	28
ENSG00000207347.1	0	0	0
ENSG00000223984.1	93	92	1
ENSG00000201390.1	0	0	0
ENSG00000136770.10	1541	1533	8
ENSG00000252634.1	0	0	0
ENSG00000279623.1	1	1	0
ENSG00000201364.1	0	0	0
ENSG00000232497.1	0	0	0
ENSG00000236777.1	0	0	0
ENSG00000223601.2	0	0	0
ENSG00000260205.1	0	0	0
ENSG00000227462.1	1	1	0
ENSG00000279631.1	15	15	0
ENSG00000261671.1	0	0	0
ENSG00000233318.2	0	0	0
ENSG00000148444.15	248	244	4
ENSG00000269897.5	0	0	0
ENSG00000168283.13	1544	1530	14
ENSG00000272516.1	0	0	0
ENSG00000271981.1	0	0	0
ENSG00000272366.1	2	1	1
ENSG00000077327.15	1	1	0
ENSG00000233451.1	0	0	0
ENSG00000285254.1	0	0	0
ENSG00000150867.13	2291	2256	35
ENSG00000279819.1	0	0	0
ENSG00000206842.1	0	0	0
ENSG00000165309.13	21	21	0
ENSG00000223131.1	0	0	0
ENSG00000148450.12	634	632	2
ENSG00000229932.3	1261	1258	3
ENSG00000252049.1	0	0	0
ENSG00000168267.6	0	0	0
ENSG00000179133.13	4	6	0
ENSG00000227537.1	0	0	0
ENSG00000224215.1	1	1	2
ENSG00000264574.1	0	0	0
ENSG00000165312.6	199	197	2
ENSG00000120549.17	442	436	6
ENSG00000223928.1	0	0	0
ENSG00000277563.1	0	0	0
ENSG00000207930.1	0	0	0
ENSG00000279029.1	0	0	0
ENSG00000107863.17	4492	4452	40
ENSG00000199535.1	0	0	0
ENSG00000285750.1	0	0	0
ENSG00000099256.18	1484	1464	29
ENSG00000228667.1	0	0	0
ENSG00000240294.2	0	0	0
ENSG00000285859.1	29	34	0
ENSG00000273107.1	12	12	4
ENSG00000151023.16	53	50	3
ENSG00000185875.12	617	610	7
ENSG00000231422.2	2	1	1
ENSG00000233642.1	0	0	2
ENSG00000151025.10	5	6	0
ENSG00000274242.1	0	0	0
ENSG00000222543.1	0	0	0
ENSG00000227465.1	0	0	0
ENSG00000280809.3	3	2	1
ENSG00000271563.1	0	0	0
ENSG00000223019.1	0	0	0
ENSG00000251711.1	0	0	0
ENSG00000226304.1	0	0	0
ENSG00000095777.15	0	0	0
ENSG00000136750.12	0	0	0
ENSG00000284951.1	1	1	0
ENSG00000077420.15	760	751	9
ENSG00000199733.1	1	1	0
ENSG00000236894.3	0	0	0
ENSG00000233261.3	1	1	0
ENSG00000234296.1	0	0	0
ENSG00000231976.8	1	1	0
ENSG00000227932.2	0	0	0
ENSG00000279212.1	3	2	4
ENSG00000148459.15	872	933	11
ENSG00000234788.1	2	2	0
ENSG00000235843.1	0	0	0
ENSG00000136754.17	3629	3613	85
ENSG00000223027.1	0	0	0
ENSG00000206605.1	0	0	0
ENSG00000283709.1	69	69	0
ENSG00000107890.16	1004	990	14
ENSG00000199855.1	0	0	0
ENSG00000136758.18	13602	13383	342
ENSG00000120539.14	2404	2430	97
ENSG00000252639.1	1	1	0
ENSG00000107897.18	3891	3834	57
ENSG00000251839.1	0	0	0
ENSG00000262412.1	2	3	8
ENSG00000230445.4	41	44	6
ENSG00000238021.6	2	2	0
ENSG00000278830.1	0	0	0
ENSG00000200369.1	0	0	0
ENSG00000215409.4	0	0	0
ENSG00000207135.1	0	0	0
ENSG00000260151.1	0	0	0
ENSG00000213770.3	2	2	0
ENSG00000237956.1	0	0	0
ENSG00000182077.11	0	0	0
ENSG00000099246.16	6233	6169	64
ENSG00000285737.1	2	2	0
ENSG00000150051.13	0	0	0
ENSG00000230500.1	0	0	0
ENSG00000251810.1	0	0	0
ENSG00000169126.15	2	2	0
ENSG00000226016.1	0	0	0
ENSG00000233472.1	0	0	0
ENSG00000226395.1	0	0	0
ENSG00000150054.18	6	6	0
ENSG00000275036.1	0	0	0
ENSG00000282996.1	0	0	0
ENSG00000237746.1	0	0	0
ENSG00000222666.2	0	0	0
ENSG00000237128.1	0	0	0
ENSG00000224439.2	0	0	0
ENSG00000222705.1	0	0	0
ENSG00000254635.5	1638	1707	21
ENSG00000095787.21	7470	7312	250
ENSG00000252401.1	0	0	0
ENSG00000231911.1	0	0	0
ENSG00000207483.1	0	0	0
ENSG00000095739.10	1575	1571	4
ENSG00000232624.7	3	3	0
ENSG00000236716.1	0	0	0
ENSG00000201001.1	0	0	0
ENSG00000235824.4	0	0	2
ENSG00000271220.2	0	0	0
ENSG00000199402.1	0	0	0
ENSG00000229605.5	2	2	0
ENSG00000120563.9	0	0	0
ENSG00000224597.10	1289	2081	258
ENSG00000274985.1	0	4	743
ENSG00000197321.14	2193	2348	148
ENSG00000207612.1	0	0	0
ENSG00000212411.1	0	0	0
ENSG00000216035.1	0	0	0
ENSG00000225976.5	797	794	3
ENSG00000222092.1	1	0	1
ENSG00000237936.1	0	0	0
ENSG00000165757.8	1823	1809	14
ENSG00000200887.1	0	0	0
ENSG00000230125.1	1	1	0
ENSG00000259994.1	57	57	0
ENSG00000107951.14	1878	1944	8
ENSG00000285824.1	0	0	74
ENSG00000250833.1	1	0	1
ENSG00000241621.1	0	0	0
ENSG00000239625.3	0	0	0
ENSG00000284277.1	0	0	0
ENSG00000214434.2	0	0	0
ENSG00000235679.1	0	0	0
ENSG00000224473.1	0	0	0
ENSG00000107968.9	1731	1718	13
ENSG00000213778.2	0	0	0
ENSG00000228800.1	1	0	1
ENSG00000239744.3	0	0	0
ENSG00000230298.1	0	0	0
ENSG00000285630.1	0	0	0
ENSG00000151033.9	0	0	0
ENSG00000234814.8	15	13	2
ENSG00000230720.1	0	0	0
ENSG00000183621.15	274	272	2
ENSG00000272914.1	5	5	0
ENSG00000237135.1	4	4	0
ENSG00000272381.1	0	0	0
ENSG00000237036.4	134	183	6
ENSG00000252479.1	0	0	0
ENSG00000148516.21	1699	1661	93
ENSG00000230397.1	232	232	0
ENSG00000285781.1	0	0	0
ENSG00000223834.3	3	1	2
ENSG00000231855.1	0	0	0
ENSG00000237797.1	0	0	0
ENSG00000222412.1	0	0	0
ENSG00000165322.17	3561	3497	64
ENSG00000231148.1	0	0	0
ENSG00000230240.1	0	0	0
ENSG00000239731.3	1	0	1
ENSG00000170759.10	17463	17316	147
ENSG00000206660.1	1	1	0
ENSG00000234335.1	11	11	0
ENSG00000235113.1	0	0	0
ENSG00000234811.1	0	0	0
ENSG00000252482.1	0	0	0
ENSG00000217094.2	5681	5672	9
ENSG00000233190.1	2	2	0
ENSG00000227253.3	1	0	339
ENSG00000120616.15	1030	1522	7
ENSG00000226842.1	2	0	8
ENSG00000233825.1	1	1	155
ENSG00000229327.1	3	0	3
ENSG00000200484.1	0	0	0
ENSG00000216937.13	137	147	199
ENSG00000231245.2	7	202	12
ENSG00000273038.2	458	456	2
ENSG00000150093.18	142548	141282	1290
ENSG00000228816.1	14	0	14
ENSG00000229656.6	488	509	1
ENSG00000234163.1	0	0	0
ENSG00000265319.2	1	0	1
ENSG00000229878.1	0	0	0
ENSG00000235962.5	5	5	0
ENSG00000233387.1	2	0	2
ENSG00000099250.17	14928	17111	410
ENSG00000238258.1	1	148	2446
ENSG00000244356.3	0	0	0
ENSG00000273012.1	2	2	0
ENSG00000226412.1	0	0	0
ENSG00000203565.2	1	1	0
ENSG00000261683.1	0	0	0
ENSG00000226407.1	0	0	0
ENSG00000223470.3	0	0	0
ENSG00000148498.15	10008	9878	133
ENSG00000199200.2	0	0	0
ENSG00000234167.1	0	0	0
ENSG00000229235.1	0	0	0
ENSG00000215184.2	0	0	0
ENSG00000226386.1	14	17	0
ENSG00000232525.1	0	0	0
ENSG00000223047.1	0	0	0
ENSG00000222909.1	0	0	0
ENSG00000213724.4	0	0	0
ENSG00000283000.1	0	0	0
ENSG00000108094.14	3039	3018	21
ENSG00000266228.1	0	0	0
ENSG00000230534.6	2	4	113
ENSG00000095794.19	1334	1438	11
ENSG00000253054.1	0	0	0
ENSG00000233343.1	0	0	0
ENSG00000269952.1	10	10	0
ENSG00000233200.1	0	0	0
ENSG00000253070.1	1	1	0
ENSG00000108100.17	2984	2969	15
ENSG00000200097.1	0	0	0
ENSG00000271335.5	59	58	1
ENSG00000273312.2	0	0	1
ENSG00000177291.3	0	0	0
ENSG00000177283.7	1419	1418	1
ENSG00000284265.1	0	0	0
ENSG00000226646.1	0	0	0
ENSG00000280719.1	2	2	0
ENSG00000227313.1	0	0	0
ENSG00000227475.1	0	0	0
ENSG00000236626.1	0	0	0
ENSG00000228694.1	0	0	0
ENSG00000237002.6	0	0	0
ENSG00000274458.1	0	0	0
ENSG00000229644.6	6340	6142	198
ENSG00000207271.1	0	0	0
ENSG00000238176.1	0	0	0
ENSG00000233533.1	0	0	0
ENSG00000225355.1	2	1	1
ENSG00000148513.17	101	100	1
ENSG00000206796.1	0	0	0
ENSG00000234918.1	6	6	0
ENSG00000235687.9	42	42	0
ENSG00000244402.3	1	1	0
ENSG00000252621.1	0	0	0
ENSG00000237970.1	3	3	0
ENSG00000236313.1	3	3	0
ENSG00000224920.1	2	2	0
ENSG00000225276.1	0	0	0
ENSG00000256892.2	0	0	0
ENSG00000226578.1	0	0	0
ENSG00000198105.13	881	907	12
ENSG00000260137.1	0	0	0
ENSG00000225192.1	1	1	0
ENSG00000228828.1	5	5	0
ENSG00000236514.1	3	6	35
ENSG00000151963.4	0	0	0
ENSG00000235197.1	0	0	0
ENSG00000175395.15	365	365	0
ENSG00000226447.1	0	0	0
ENSG00000206840.1	0	0	0
ENSG00000189180.15	1943	1934	9
ENSG00000252132.1	2	0	2
ENSG00000275675.1	2	0	2
ENSG00000226086.5	19	19	0
ENSG00000235964.1	0	0	0
ENSG00000075407.18	2051	2006	45
ENSG00000283930.1	28	28	0
ENSG00000272983.1	4	4	0
ENSG00000225965.1	0	0	0
ENSG00000224761.4	0	0	0
ENSG00000226113.1	0	0	0
ENSG00000234941.1	0	0	0
ENSG00000099251.14	152	152	0
ENSG00000120555.13	29	28	1
ENSG00000276805.2	425	424	1
ENSG00000222314.1	0	0	0
ENSG00000228882.1	22	0	25
ENSG00000203496.9	21	22	2
ENSG00000215151.4	0	0	0
ENSG00000277133.1	6	6	0
ENSG00000225638.1	0	0	0
ENSG00000233867.2	0	0	0
ENSG00000227264.3	0	0	0
ENSG00000234541.2	0	0	0
ENSG00000227679.1	0	0	0
ENSG00000233832.1	0	0	0
ENSG00000229485.1	0	0	0
ENSG00000237592.2	0	0	0
ENSG00000271650.1	0	0	0
ENSG00000274167.4	0	0	0
ENSG00000228755.1	0	0	0
ENSG00000215146.5	0	0	0
ENSG00000182632.15	0	0	0
ENSG00000279239.1	0	0	0
ENSG00000185904.11	1	1	0
ENSG00000234420.7	1091	1078	13
ENSG00000270762.1	0	0	0
ENSG00000233837.1	128	128	0
ENSG00000196693.14	723	860	9
ENSG00000277479.1	1	0	1
ENSG00000272319.2	0	0	0
ENSG00000272387.2	1	0	1
ENSG00000251783.1	0	0	0
ENSG00000285884.1	5	8	143
ENSG00000232109.1	0	0	0
ENSG00000233515.1	0	0	0
ENSG00000231009.1	0	0	0
ENSG00000234864.1	0	0	0
ENSG00000230425.1	1	1	0
ENSG00000270552.1	0	0	0
ENSG00000259869.2	3	3	0
ENSG00000165733.7	6837	6750	90
ENSG00000252416.1	0	0	3
ENSG00000234944.1	0	0	0
ENSG00000229630.1	0	0	0
ENSG00000263795.1	0	0	0
ENSG00000165731.18	29	29	0
ENSG00000273008.1	22	19	3
ENSG00000169826.7	1526	1478	48
ENSG00000198915.11	221	218	3
ENSG00000224265.1	3	3	0
ENSG00000285712.1	8	8	0
ENSG00000221468.1	0	0	0
ENSG00000150201.14	1	1	0
ENSG00000169813.16	19924	19842	82
ENSG00000221400.2	0	0	0
ENSG00000230555.2	146	146	0
ENSG00000243660.9	148	144	4
ENSG00000252532.1	0	0	0
ENSG00000236114.1	1	1	0
ENSG00000196793.13	342	336	6
ENSG00000232004.1	146	146	0
ENSG00000198298.12	160	159	1
ENSG00000223910.1	1	1	0
ENSG00000237389.1	0	0	0
ENSG00000238263.1	0	0	0
ENSG00000169740.13	442	754	7
ENSG00000226245.1	8	0	116
ENSG00000230565.1	50	1	260
ENSG00000228426.1	0	0	0
ENSG00000271173.1	0	0	0
ENSG00000224162.1	0	0	0
ENSG00000223746.1	1	1	0
ENSG00000234973.5	0	0	0
ENSG00000226790.3	260	212	48
ENSG00000226808.2	0	0	0
ENSG00000236769.2	0	0	0
ENSG00000227029.1	0	0	0
ENSG00000233395.1	0	0	0
ENSG00000237590.1	0	0	0
ENSG00000229116.2	0	0	0
ENSG00000277288.4	0	0	0
ENSG00000107562.16	12	12	0
ENSG00000214089.3	7	7	0
ENSG00000270767.1	37	37	0
ENSG00000234580.1	0	0	0
ENSG00000227395.1	0	0	0
ENSG00000224812.2	0	1	0
ENSG00000234504.2	0	0	0
ENSG00000187783.11	0	0	0
ENSG00000223462.2	1	0	1
ENSG00000273363.1	6	12	0
ENSG00000107551.20	148	158	9
ENSG00000165507.8	28	24	15
ENSG00000165511.6	7	5	3
ENSG00000165512.4	384	835	4
ENSG00000226937.9	6	2	458
ENSG00000277757.4	0	0	0
ENSG00000270258.1	0	0	0
ENSG00000228462.1	2	2	0
ENSG00000232554.8	0	0	0
ENSG00000235690.2	0	0	0
ENSG00000243349.2	0	0	0
ENSG00000236442.1	0	0	0
ENSG00000230501.1	0	0	0
ENSG00000263476.1	0	0	0
ENSG00000227683.1	0	0	0
ENSG00000275312.1	0	0	0
ENSG00000278531.1	0	0	0
ENSG00000207071.1	0	0	0
ENSG00000234993.1	0	0	0
ENSG00000224402.2	4	2	2
ENSG00000256574.7	0	0	0
ENSG00000012779.10	7	6	1
ENSG00000231964.1	0	0	0
ENSG00000165406.15	1429	1425	4
ENSG00000172671.19	270	268	2
ENSG00000230869.1	32	30	2
ENSG00000237840.6	30	29	25
ENSG00000228702.1	2	2	0
ENSG00000172661.18	1740	1733	31
ENSG00000270434.1	0	0	0
ENSG00000231122.5	0	0	0
ENSG00000188234.13	136	136	0
ENSG00000239883.8	234	232	2
ENSG00000239152.1	1	0	1
ENSG00000264217.2	0	0	0
ENSG00000265354.3	5428	5411	18
ENSG00000265733.1	0	0	0
ENSG00000266412.5	8954	8795	160
ENSG00000263639.5	0	0	0
ENSG00000280012.2	4	4	0
ENSG00000264204.2	0	0	0
ENSG00000263482.3	2	1	1
ENSG00000274209.4	23	23	0
ENSG00000279058.2	2	2	0
ENSG00000273225.4	0	0	0
ENSG00000279458.2	6	6	0
ENSG00000264230.8	948	945	3
ENSG00000285402.1	18	11	7
ENSG00000285294.1	801	799	2
ENSG00000213412.3	125	124	1
ENSG00000204174.7	1224	1206	18
ENSG00000204175.5	2475	2470	5
ENSG00000204176.13	114	25	89
ENSG00000231187.2	36	84	1
ENSG00000229227.8	0	0	49
ENSG00000165874.13	0	0	0
ENSG00000272430.1	33	0	131
ENSG00000229927.2	2	6	0
ENSG00000274186.1	0	0	0
ENSG00000285662.1	0	0	0
ENSG00000280913.2	0	0	1
ENSG00000265366.6	1	9	1
ENSG00000215097.3	0	0	0
ENSG00000204177.10	126	126	8
ENSG00000238405.1	2	0	2
ENSG00000243289.1	1	1	0
ENSG00000150175.13	6	6	0
ENSG00000204179.10	308	307	1
ENSG00000266524.2	15	15	0
ENSG00000263761.2	0	0	0
ENSG00000265203.1	5	0	5
ENSG00000265763.3	1003	1000	3
ENSG00000265190.6	767	762	5
ENSG00000270369.1	0	0	0
ENSG00000189090.7	0	0	0
ENSG00000224919.1	0	0	29
ENSG00000204172.12	157	186	0
ENSG00000254929.6	7	2	5
ENSG00000252877.1	0	0	0
ENSG00000251079.6	24	24	0
ENSG00000265630.2	5	5	0
ENSG00000215065.3	2	2	0
ENSG00000266217.2	0	0	0
ENSG00000264404.2	0	0	0
ENSG00000189014.7	5	5	0
ENSG00000276544.1	0	0	0
ENSG00000226964.1	150	150	0
ENSG00000277758.4	125	67	58
ENSG00000276850.4	1640	1634	6
ENSG00000264717.5	539	536	3
