chr10	825871	829384	2	2	1	57	0	25
chr10	829595	829680	2	2	1	105	0	25
chr10	829735	830866	2	2	1	69	0	25
chr10	830978	836402	2	2	1	127	0	25
chr10	836507	840303	2	2	0	1	0	20
chr10	836507	842931	2	2	1	116	0	25
chr10	843032	843127	2	2	0	2	0	23
chr10	843069	844976	2	2	1	124	0	25
chr10	843069	863742	2	2	0	1	0	19
chr10	845056	863742	2	2	1	144	0	24
chr10	863884	864122	2	2	1	71	0	25
chr10	864271	870012	2	2	1	4	0	22
chr10	864271	884446	2	2	1	96	0	25
chr10	870084	884446	2	2	1	8	0	23
chr10	884507	885640	2	2	1	61	0	25
chr10	885761	903207	2	2	1	0	1	3
chr10	885761	903343	2	2	0	1	0	17
chr10	885761	931427	2	2	1	17	1	25
chr10	890830	931427	2	2	0	1	0	24
chr10	903344	903429	2	2	1	1	0	6
chr10	903517	931427	2	2	0	3	0	17
chr10	908816	911678	2	2	0	1	0	12
chr10	988528	990568	1	1	0	1	0	21
chr10	988528	992488	1	1	1	541	0	25
chr10	988949	992488	1	1	1	1	0	4
chr10	992660	993297	1	1	0	1	0	16
chr10	992660	995928	1	1	1	306	0	25
chr10	996033	996105	1	1	1	295	0	25
chr10	996243	997207	1	1	1	235	0	25
chr10	996349	997207	1	1	0	3	0	16
chr10	997309	999002	1	1	1	346	0	25
chr10	999096	1000676	1	1	1	330	0	25
chr10	999096	1005817	1	1	0	1	0	23
chr10	1000869	1000947	1	1	1	483	0	25
chr10	1000960	1005862	1	1	0	1	0	12
chr10	1001014	1005817	1	1	1	223	0	25
chr10	1005908	1007017	1	1	1	343	1	25
chr10	1006574	1008340	1	1	0	0	3	21
chr10	1007129	1008957	1	1	1	354	0	25
chr10	1007129	1008960	1	1	0	1	0	20
chr10	1009036	1009528	1	1	1	629	1	25
chr10	1009581	1010419	1	1	1	498	1	25
chr10	1010521	1012464	1	1	1	620	0	25
chr10	1010828	1010994	2	2	0	1	0	18
chr10	1012663	1014246	1	3	1	330	1	25
chr10	1014060	1014246	1	1	0	1	0	23
chr10	1014313	1015752	1	1	1	456	0	25
chr10	1015897	1017074	1	1	1	425	1	25
chr10	1022784	1026729	1	1	0	1	0	13
chr10	1035977	1036788	1	1	1	1	0	10
chr10	1036894	1043528	1	1	1	1	0	22
chr10	1040363	1041408	2	2	0	1	0	22
chr10	1041505	1042631	2	2	1	138	0	25
chr10	1042763	1043300	2	2	1	192	0	25
chr10	1042773	1043528	1	1	0	1	0	14
chr10	1043394	1043998	2	2	1	221	0	24
chr10	1043394	1048863	2	2	1	44	0	25
chr10	1043394	1056308	2	2	0	1	0	23
chr10	1044172	1048263	2	2	1	1	0	22
chr10	1044172	1048863	2	2	1	555	0	25
chr10	1048157	1048863	2	2	0	1	0	14
chr10	1048507	1048863	2	2	0	1	0	15
chr10	1049642	1056347	1	1	0	5	0	18
chr10	1050062	1056347	1	1	0	1	0	15
chr10	1051801	1054167	2	2	0	4	0	17
chr10	1052472	1054167	2	2	0	1	0	18
chr10	1053937	1054167	2	2	0	2	0	17
chr10	1054246	1056308	2	2	0	11	0	25
chr10	1056565	1072115	1	1	1	5	0	22
chr10	1056880	1084402	1	1	0	1	0	14
chr10	1056969	1057462	1	1	0	1	0	15
chr10	1056969	1072115	1	1	1	20	0	23
chr10	1056969	1084402	1	1	0	1	0	18
chr10	1072294	1077906	1	1	1	11	0	21
chr10	1072294	1080010	1	1	0	3	0	25
chr10	1078004	1080010	1	1	1	22	0	23
chr10	1080107	1080411	1	1	1	17	0	23
chr10	1080107	1084402	1	1	0	2	0	12
chr10	1080477	1084402	1	1	1	22	0	25
chr10	1084539	1086285	1	1	1	26	0	25
chr10	1086358	1093451	1	1	1	14	0	22
chr10	1093497	1096169	1	1	1	9	0	22
chr10	1096247	1103598	1	1	0	7	0	24
chr10	1096247	1103601	1	1	1	5	0	23
chr10	1103837	1105125	1	1	1	11	0	25
chr10	1105242	1124217	1	1	0	1	0	14
chr10	1105268	1124217	1	1	1	20	0	25
chr10	1124353	1124909	1	1	1	22	0	23
chr10	1125025	1129212	1	1	1	17	0	21
chr10	2972032	2975932	2	2	0	1	0	23
chr10	3066391	3066752	2	2	0	3	0	19
chr10	3067671	3082443	1	3	0	1	0	18
chr10	3067708	3069273	1	1	1	6	0	12
chr10	3067708	3070175	1	1	0	1	0	25
chr10	3067708	3082387	1	1	1	1565	1	25
chr10	3067754	3067920	2	2	0	1	0	15
chr10	3069390	3082387	1	1	1	20	0	25
chr10	3070316	3082387	1	1	1	1	0	25
chr10	3081893	3082387	1	1	0	1	0	20
chr10	3082411	3105139	1	1	0	1	0	17
chr10	3082462	3082741	1	1	0	2	0	20
chr10	3082462	3084589	1	1	0	2	0	25
chr10	3082462	3090981	1	1	0	1	0	21
chr10	3082462	3091503	1	1	0	1	0	23
chr10	3082462	3099274	1	1	1	2278	1	25
chr10	3090489	3099274	1	1	0	1	0	17
chr10	3091666	3099274	1	1	0	6	0	25
chr10	3091777	3097204	2	2	0	1	0	13
chr10	3095516	3099274	1	1	0	1	0	18
chr10	3099095	3099274	1	1	0	1	0	21
chr10	3099353	3099556	1	1	0	2	0	20
chr10	3099353	3101348	1	1	0	1	0	21
chr10	3099353	3101364	1	1	1	1099	1	25
chr10	3099353	3112221	1	1	0	1	0	19
chr10	3099820	3101364	1	1	0	1	0	25
chr10	3101555	3103328	1	1	0	2	0	13
chr10	3101555	3103778	1	1	1	1154	0	25
chr10	3101555	3105114	1	1	0	2	0	24
chr10	3103945	3105114	1	1	1	1054	0	25
chr10	3103945	3105392	1	1	0	3	0	24
chr10	3104789	3105114	1	1	1	4	0	23
chr10	3104789	3105392	1	1	0	1	0	19
chr10	3105160	3105392	1	1	1	895	0	25
chr10	3105302	3105392	1	1	1	2	0	19
chr10	3105502	3107213	1	1	1	912	0	25
chr10	3106565	3107213	1	1	0	1	0	21
chr10	3107310	3108700	1	1	1	1101	2	25
chr10	3107310	3109415	1	1	0	4	0	25
chr10	3108004	3108700	1	1	0	5	0	25
chr10	3108794	3109354	1	1	1	1158	2	25
chr10	3109481	3112221	1	1	1	1462	4	25
chr10	3109610	3112221	1	1	0	2	0	20
chr10	3112287	3113118	1	1	1	1277	0	25
chr10	3112287	3113121	1	1	0	2	0	19
chr10	3113189	3113371	1	1	1	1548	0	25
chr10	3113519	3116775	1	1	1	902	0	25
chr10	3116847	3117322	1	1	0	1	0	14
chr10	3116847	3118781	1	1	1	868	1	25
chr10	3117420	3118781	1	1	0	1	0	17
chr10	3118870	3119891	1	1	1	866	0	25
chr10	3118870	3125096	1	1	1	1	0	3
chr10	3118870	3132379	1	1	0	1	0	22
chr10	3120045	3121602	1	1	0	6	0	25
chr10	3120045	3121846	1	1	0	3	0	20
chr10	3120045	3129818	1	1	1	764	0	25
chr10	3121965	3125096	1	1	0	1	0	23
chr10	3121965	3129818	1	1	0	1	0	23
chr10	3124578	3125096	1	1	0	1	0	21
chr10	3124578	3129818	1	1	0	3	0	23
chr10	3125250	3128516	1	1	0	3	0	20
chr10	3125250	3129818	1	1	1	7	0	23
chr10	3126004	3126863	1	1	0	1	0	12
chr10	3126236	3129818	1	1	0	3	0	16
chr10	3128288	3128381	1	1	0	1	0	21
chr10	3128288	3129818	1	1	0	6	0	23
chr10	3128389	3128676	1	1	0	1	0	25
chr10	3128588	3129818	1	1	0	9	0	23
chr10	3128714	3129818	1	1	0	1	0	17
chr10	3129984	3132379	1	1	1	1087	0	25
chr10	3132442	3133202	1	1	1	901	0	25
chr10	3133315	3134482	1	1	1	807	1	25
chr10	3133315	3134508	1	1	0	2	0	25
chr10	3134583	3135735	1	1	1	765	0	25
chr10	3135839	3136449	1	1	1	836	0	25
chr10	3135839	3137542	1	1	1	15	0	25
chr10	3135839	3141544	1	1	0	1	0	22
chr10	3135839	3143855	1	1	1	1	0	21
chr10	3138125	3138234	2	2	1	145	0	25
chr10	3138338	3138903	2	2	1	176	0	25
chr10	3139050	3140686	2	2	1	152	0	25
chr10	3140766	3143388	2	2	0	3	0	21
chr10	3140813	3143388	2	2	1	188	0	25
chr10	3141738	3143388	2	2	1	3	0	13
chr10	3143502	3143545	2	2	0	1	0	20
chr10	3143502	3143605	2	2	0	1	0	19
chr10	3143502	3144291	2	2	1	155	1	25
chr10	3143732	3144291	2	2	1	6	0	20
chr10	3143776	3144291	2	2	1	4	0	22
chr10	3143987	3144970	1	1	1	2	0	12
chr10	3144367	3145595	2	2	1	214	0	25
chr10	3145717	3147149	2	2	1	127	0	25
chr10	3147251	3147571	2	2	1	142	0	25
chr10	3147738	3147986	2	2	1	151	0	25
chr10	3147738	3149620	2	2	1	1	0	6
chr10	3148064	3148167	2	4	1	6	0	24
chr10	3148064	3148170	2	2	1	136	0	25
chr10	3148064	3149598	2	2	0	1	0	23
chr10	3148292	3149620	2	2	1	129	0	25
chr10	3149754	3151125	2	2	0	1	0	20
chr10	3149754	3151246	2	2	1	128	0	25
chr10	3151364	3155590	2	2	1	221	0	25
chr10	3155730	3156929	2	2	1	202	0	24
chr10	3157065	3157434	2	2	1	161	0	25
chr10	3157532	3158039	2	2	1	265	0	25
chr10	3158154	3158913	2	2	1	213	0	25
chr10	3159043	3159847	2	2	1	259	0	25
chr10	3159937	3160203	2	2	1	137	0	25
chr10	3160331	3163724	2	2	1	201	0	25
chr10	3163886	3165237	2	2	1	200	0	25
chr10	3165335	3165412	2	2	1	211	0	25
chr10	3165484	3166228	2	2	0	6	0	25
chr10	3165528	3166228	2	2	1	175	0	25
chr10	3166381	3166935	2	2	1	206	0	25
chr10	3166381	3166977	2	2	0	1	0	23
chr10	3167043	3170103	2	2	1	213	0	25
chr10	3167043	3172716	2	2	1	4	0	15
chr10	3170057	3172716	2	2	0	1	0	20
chr10	3170207	3170629	2	2	0	1	0	24
chr10	3170207	3170733	2	2	0	3	0	22
chr10	3170207	3172716	2	2	1	335	0	25
chr10	3170954	3172716	2	2	0	1	0	14
chr10	3779591	3780105	2	2	1	105	0	25
chr10	3779591	3781640	2	2	1	3	0	24
chr10	3780230	3781640	2	2	1	193	0	25
chr10	3780230	3781794	2	2	1	1	0	14
chr10	3782215	3783215	2	2	1	4	0	23
chr10	3782215	3784912	2	2	1	150	0	25
chr10	3783282	3784912	2	2	1	4	0	25
chr10	3806838	3807675	1	1	0	1	0	18
chr10	4570917	4576922	2	2	0	1	0	12
chr10	4651204	4657600	2	2	1	2	0	11
chr10	4657726	4659452	2	2	1	1	0	22
chr10	4659681	4678048	2	2	1	4	0	16
chr10	4671649	4676664	1	1	0	1	0	12
chr10	4671660	4676664	1	1	0	2	0	19
chr10	4676820	4679402	1	1	0	1	0	25
chr10	4707096	4720517	1	1	0	1	0	23
chr10	4826364	4830674	1	1	1	31	0	25
chr10	4826364	4830684	1	1	0	1	0	21
chr10	4826886	4830674	1	1	0	1	0	22
chr10	4826943	4830674	1	1	0	1	0	25
chr10	4826980	4830674	1	1	0	2	0	20
chr10	4827313	4830674	1	1	0	3	0	23
chr10	4827316	4830674	1	1	0	2	0	25
chr10	4830843	4833349	1	1	1	33	0	25
chr10	4830843	4835674	1	1	1	3	0	19
chr10	4833467	4835674	1	1	1	35	0	25
chr10	4835810	4836849	1	1	0	1	0	24
chr10	4835810	4837458	1	1	1	43	0	25
chr10	4835810	4839728	1	1	0	1	0	13
chr10	4835810	4842420	1	1	1	1	0	12
chr10	4837582	4839728	1	1	1	30	0	24
chr10	4837582	4842420	1	1	1	4	0	24
chr10	4839827	4841784	1	1	1	15	0	23
chr10	4839827	4842420	1	1	0	8	0	25
chr10	4841841	4842420	1	3	1	1	0	8
chr10	4841858	4842420	1	1	1	20	0	24
chr10	4842505	4843845	1	1	0	3	0	22
chr10	4842505	4845777	1	1	1	1	0	18
chr10	4842505	4847147	1	1	1	12	0	25
chr10	4842505	4847259	1	1	0	1	0	20
chr10	4842505	4847487	1	1	0	1	0	17
chr10	4842505	4873213	1	1	0	1	0	25
chr10	4847231	4847487	1	1	1	7	0	21
chr10	4847300	4847487	1	1	1	12	0	24
chr10	4847300	4873213	1	1	0	1	0	22
chr10	4873308	4908350	1	1	0	2	1	25
chr10	4929718	4933236	1	1	0	1	0	24
chr10	4939397	4939944	2	2	0	1	0	14
chr10	4952992	4955838	1	1	0	1	0	21
chr10	4958465	4958986	1	1	0	0	2	14
chr10	4961878	4963261	1	1	0	2	0	20
chr10	4963529	4963732	1	1	0	28	20	25
chr10	4963529	4965913	1	1	1	2242	2528	25
chr10	4963529	4966003	1	1	0	3	6	25
chr10	4963529	4966006	1	1	0	0	1	15
chr10	4963529	4966009	1	1	1	55	839	25
chr10	4963529	4966926	1	1	0	38	1	25
chr10	4963529	4968821	1	1	0	1	0	18
chr10	4963529	4975850	1	1	0	2	0	25
chr10	4963529	5096499	1	1	0	0	4	25
chr10	4963529	5200270	1	1	0	0	4	25
chr10	4963894	4965913	1	1	1	1	0	23
chr10	4966082	4966926	1	1	1	2205	970	25
chr10	4966082	4968308	1	1	0	0	2	17
chr10	4966327	4971779	1	1	0	0	2	12
chr10	4966977	4968308	1	1	0	0	2	12
chr10	4967011	5097517	2	2	0	0	29	16
chr10	4967044	4968308	1	1	1	2246	6182	25
chr10	4967044	4996036	1	1	0	0	2	18
chr10	4967317	4968308	1	1	0	0	2	14
chr10	4967592	4968308	1	1	0	0	2	18
chr10	4968373	4981771	1	1	0	0	2	13
chr10	4968387	4968821	1	1	1	2612	247	25
chr10	4968387	4968833	1	1	0	0	2	16
chr10	4968387	4996036	1	1	0	1	10	23
chr10	4968387	5099326	1	1	0	1	2	23
chr10	4968401	4968821	1	1	0	1	0	22
chr10	4968401	5099326	1	1	0	0	8	12
chr10	4968945	4969674	1	1	1	12	0	22
chr10	4968945	4970660	1	1	0	7	1	25
chr10	4968945	4972200	1	1	1	1294	10019	25
chr10	4968945	4996036	1	1	0	0	6	19
chr10	4970399	4971919	2	2	0	47	0	25
chr10	4970399	4998624	2	2	0	4	0	24
chr10	4972023	4972398	2	2	0	0	4	22
chr10	4972030	4972114	2	2	0	0	2	22
chr10	4972030	4991853	2	2	0	0	2	13
chr10	4972030	4998624	2	2	0	3	6	22
chr10	4972030	4999199	2	2	0	8	10	24
chr10	4972030	5000549	2	2	0	6	2	25
chr10	4972245	4972398	2	2	0	1	0	21
chr10	4972311	4972583	1	1	1	1455	3739	25
chr10	4972750	4975850	1	1	1	721	14351	25
chr10	4972750	4977699	1	1	0	0	4	15
chr10	4973593	4995318	2	2	0	1	0	18
chr10	4974493	4995318	2	2	0	1	0	23
chr10	4975911	4996036	1	1	0	0	2	13
chr10	4975934	4976503	1	1	0	0	2	14
chr10	4975934	4977672	1	1	0	0	2	15
chr10	4975934	4977699	1	1	1	423	8778	25
chr10	4975934	4990382	1	1	0	1	0	12
chr10	4980949	4989871	2	2	0	1	0	23
chr10	4980949	4991830	2	2	0	1	0	24
chr10	4985254	4999213	2	2	0	0	1	13
chr10	4986844	4989871	2	2	0	1	0	23
chr10	4990039	4991115	2	2	0	7	0	22
chr10	4990039	4991830	2	2	1	1569	8780	25
chr10	4990039	4995318	2	2	0	0	4	15
chr10	4990066	4991830	2	2	0	0	2	15
chr10	4991261	4991830	2	2	0	7	2	24
chr10	4991284	4991830	2	2	0	1	0	18
chr10	4991658	4991830	2	2	0	1	0	20
chr10	4991914	4995318	2	2	1	2629	14633	25
chr10	4995485	4995755	2	2	1	4650	3776	25
chr10	4995668	4996036	1	1	1	5	2	24
chr10	4995668	4996043	1	1	0	0	4	22
chr10	4995866	4996744	2	2	0	1	0	17
chr10	4995866	4998624	2	2	1	4407	10344	25
chr10	4995866	5001513	2	2	0	1	0	12
chr10	4995952	4996036	1	1	0	0	2	22
chr10	4996147	4997239	1	1	1	7	0	24
chr10	4998399	4998624	2	2	0	1	0	14
chr10	4998646	5003814	2	2	0	1	0	21
chr10	4998736	4999199	2	2	0	0	2	16
chr10	4998748	4999003	2	2	0	1	0	14
chr10	4998748	4999185	2	2	0	41	8	25
chr10	4998748	4999199	2	2	1	10477	239	25
chr10	4998748	5000549	2	2	1	21	2	25
chr10	4998748	5003751	2	2	0	24	0	25
chr10	4999274	5000270	2	2	0	2	0	24
chr10	4999274	5000549	2	2	0	6	0	20
chr10	4999274	5000616	2	2	0	1	0	19
chr10	4999278	4999995	2	2	0	4	2	22
chr10	4999278	5000270	2	2	0	7	2	22
chr10	4999278	5000549	2	2	1	7423	6182	25
chr10	4999278	5000616	2	2	0	0	2	12
chr10	4999278	5001513	2	2	0	0	2	17
chr10	4999278	5003751	2	2	0	1	0	15
chr10	4999418	5000549	2	2	0	1	0	25
chr10	5000392	5000549	2	2	0	12	1	25
chr10	5000461	5000549	2	2	1	12	0	24
chr10	5000472	5000549	2	2	0	2	0	15
chr10	5000667	5000928	2	2	0	2	0	21
chr10	5000667	5001120	2	2	0	1	0	19
chr10	5000667	5001204	2	2	0	12	0	22
chr10	5000667	5001513	2	2	1	12378	1438	25
chr10	5001328	5001513	2	2	0	9	0	21
chr10	5001586	5132673	2	2	0	0	422	25
chr10	5001589	5003751	2	2	0	0	1	15
chr10	5001592	5003751	2	2	0	3	6	25
chr10	5001682	5002703	2	2	0	27	0	25
chr10	5001682	5002825	2	2	0	16	0	24
chr10	5001682	5003708	2	2	0	1	0	16
chr10	5001682	5003751	2	2	1	9837	2147	25
chr10	5001682	5007406	2	2	0	3	0	19
chr10	5001682	5017899	2	2	0	8	0	22
chr10	5003073	5003386	2	2	0	2	0	17
chr10	5003073	5003708	2	2	0	1	0	16
chr10	5003073	5003751	2	2	0	16	0	23
chr10	5003548	5003751	2	2	0	22	20	23
chr10	5003821	5049148	1	1	0	0	2	14
chr10	5003923	5007406	2	2	0	1	0	12
chr10	5004015	5005969	2	2	0	44	0	24
chr10	5004015	5006475	2	2	0	1	0	22
chr10	5004015	5007406	2	2	0	36	6	22
chr10	5004015	5017899	2	2	0	9	0	22
chr10	5006053	5006383	2	2	0	1	0	21
chr10	5006053	5006475	2	2	0	5	0	18
chr10	5006053	5006525	2	2	0	1	0	24
chr10	5006053	5007406	2	2	1	11	0	23
chr10	5006053	5017996	2	2	0	1	0	20
chr10	5006593	5007406	2	2	1	87	0	25
chr10	5007507	5008027	2	2	0	1	2	18
chr10	5007507	5010343	2	2	1	27	0	25
chr10	5007507	5014902	2	2	0	5	0	17
chr10	5007507	5014990	2	2	0	1	0	16
chr10	5007507	5015836	2	2	0	1	0	14
chr10	5007507	5017847	2	2	0	3	0	13
chr10	5007507	5017899	2	2	0	129	0	25
chr10	5010654	5014902	2	2	1	4	0	22
chr10	5010654	5017847	2	2	0	1	0	23
chr10	5010654	5017899	2	2	1	39	0	24
chr10	5013621	5014902	2	2	1	1	0	5
chr10	5015235	5015836	2	2	1	7	0	25
chr10	5015235	5017899	2	2	0	11	0	21
chr10	5015934	5017899	2	2	0	13	0	23
chr10	5033727	5035427	1	1	0	2	0	24
chr10	5035617	5077855	1	1	0	1	0	21
chr10	5035617	5077899	1	1	0	1	0	14
chr10	5035617	5096409	1	1	1	1	0	13
chr10	5048896	5063990	1	1	0	1	0	12
chr10	5048896	5096409	1	1	1	0	18	24
chr10	5048896	5096502	1	1	0	0	1	15
chr10	5066075	5077899	1	1	0	1	0	23
chr10	5077978	5080745	1	1	1	2	0	12
chr10	5077978	5096409	1	1	1	9	2	22
chr10	5080150	5080745	1	1	0	30	0	25
chr10	5080150	5096409	1	1	0	1	0	21
chr10	5080902	5096409	1	1	1	11	3	24
chr10	5094529	5096409	1	1	1	4533	23	25
chr10	5095580	5096409	1	1	0	2	0	23
chr10	5096010	5096409	1	1	0	3	0	24
chr10	5096570	5098011	2	2	0	0	2	12
chr10	5096578	5097433	1	1	1	2887	1123	25
chr10	5096578	5098801	1	1	0	0	1	20
chr10	5096578	5099326	1	1	1	1	0	25
chr10	5097551	5098801	1	1	1	3726	87	25
chr10	5097551	5099326	1	1	0	1	0	17
chr10	5097673	5098801	1	1	0	4	0	25
chr10	5098806	5099326	1	1	0	2	0	15
chr10	5098880	5099326	1	1	1	4070	28	25
chr10	5099450	5102100	1	1	1	4332	105	25
chr10	5099450	5102180	1	1	0	1	0	22
chr10	5102211	5102484	1	1	1	3968	87	25
chr10	5102211	5105594	1	1	0	1	0	19
chr10	5102651	5105594	1	1	1	3177	414	25
chr10	5102651	5107460	1	1	0	4	6	20
chr10	5102651	5216710	1	1	0	0	3	15
chr10	5105678	5107460	1	1	1	2533	1	25
chr10	5105678	5107532	1	1	0	1	0	15
chr10	5132770	5135142	0	0	1	0	1	5
chr10	5155758	5157634	2	2	1	1	0	21
chr10	5158710	5159882	2	2	1	6	0	18
chr10	5196952	5200180	1	1	1	0	1	8
chr10	5200349	5204376	1	1	1	2	1103	18
chr10	5204494	5205756	1	1	1	0	1	12
chr10	5205835	5206274	1	1	1	3	0	22
chr10	5206398	5212615	1	1	1	1	76	19
chr10	5212726	5212993	1	1	1	3	0	19
chr10	5216103	5264009	2	2	0	1	0	20
chr10	5264557	5265425	2	2	0	1	0	18
chr10	5266686	5271197	2	2	1	9	0	22
chr10	5271454	5272090	2	2	0	2	0	20
chr10	5275238	5277127	2	2	1	5	0	21
chr10	5277295	5278078	2	2	0	1	0	17
chr10	5277295	5282775	2	2	1	6	0	25
chr10	5278189	5282775	2	2	0	2	0	24
chr10	5282899	5283338	2	2	0	1	0	14
chr10	5282899	5283466	2	2	0	1	0	23
chr10	5282899	5283709	2	2	1	34	0	25
chr10	5283788	5284291	2	2	0	12	0	24
chr10	5283788	5284450	2	2	0	3	0	23
chr10	5283788	5284814	2	2	1	3	0	17
chr10	5284415	5284814	2	2	0	1	0	23
chr10	5284932	5285844	2	2	1	3	0	18
chr10	5286013	5291707	2	2	0	3	0	22
chr10	5288696	5291707	2	2	0	1	0	23
chr10	5394462	5400843	2	2	0	1	0	20
chr10	5395476	5400843	2	2	1	2	0	13
chr10	5400968	5404789	2	2	1	3	0	25
chr10	5401088	5404789	2	2	1	2	0	22
chr10	5412821	5426654	1	1	1	36	0	25
chr10	5414227	5426654	1	1	0	2	0	17
chr10	5426722	5429169	1	1	1	76	0	25
chr10	5426722	5433354	1	1	0	2	0	24
chr10	5426722	5451829	1	1	0	3	0	21
chr10	5429230	5443754	1	1	0	1	0	23
chr10	5429230	5451829	1	1	1	81	0	25
chr10	5446859	5451829	1	1	1	146	0	25
chr10	5446859	5453294	1	1	1	2	0	3
chr10	5451938	5452357	1	1	1	101	0	25
chr10	5452526	5452824	1	1	1	1	0	18
chr10	5452526	5452857	1	1	1	152	1	25
chr10	5452526	5453249	1	1	0	1	0	21
chr10	5452921	5453249	1	1	1	209	0	25
chr10	5452921	5453483	1	1	0	1	0	23
chr10	5453314	5453483	1	1	0	1	0	12
chr10	5453347	5453483	1	1	1	244	0	25
chr10	5453561	5454264	1	1	1	82	0	25
chr10	5454523	5454947	1	1	1	102	1	25
chr10	5455119	5456086	1	1	1	88	0	25
chr10	5456274	5456587	1	1	1	75	0	25
chr10	5595580	5596010	2	2	1	5	0	25
chr10	5596122	5596178	2	2	0	1	0	18
chr10	5598515	5598556	1	1	0	1	0	24
chr10	5640831	5641769	2	2	1	34	0	24
chr10	5640831	5641780	2	2	0	1	0	21
chr10	5641962	5642472	2	2	1	1	0	18
chr10	5641962	5648969	2	2	1	21	0	23
chr10	5642554	5648969	2	2	1	4	0	22
chr10	5649105	5651212	2	2	1	29	0	24
chr10	5651364	5652862	2	2	1	22	0	25
chr10	5653051	5654534	2	2	0	1	0	17
chr10	5653051	5666508	2	2	1	33	0	25
chr10	5685176	5685616	1	1	0	1	0	17
chr10	5685176	5689285	1	1	0	1	0	17
chr10	5685176	5709529	1	1	1	35	0	25
